# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:45
# parameter: seed = 1896606
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      12.976,     2,Finish(1),before,   1,   0,   0,   1,   0
      12.976,     2,Finish(1), after,   2,   0,   0,   0,   1
      26.275,     3,Finish(2),before,   1,   0,   0,   0,   1
      26.275,     3,Finish(2), after,   1,   0,   0,   0,   0
      41.790,     1,  Arrival,before,   0,   0,   0,   0,   0
      41.790,     1,  Arrival, after,   2,   0,   0,   1,   0
      51.053,     5,Finish(1),before,   1,   0,   0,   1,   0
      51.053,     5,Finish(1), after,   2,   0,   0,   0,   1
      65.888,     6,Finish(2),before,   1,   0,   0,   0,   1
      65.888,     6,Finish(2), after,   1,   0,   0,   0,   0
      77.691,     4,  Arrival,before,   0,   0,   0,   0,   0
      77.691,     4,  Arrival, after,   2,   0,   0,   1,   0
      99.258,     8,Finish(1),before,   1,   0,   0,   1,   0
      99.258,     8,Finish(1), after,   2,   0,   0,   0,   1
     102.879,     7,  Arrival,before,   1,   0,   0,   0,   1
     102.879,     7,  Arrival, after,   3,   0,   0,   1,   1
     107.551,    11,Finish(1),before,   2,   0,   0,   1,   1
     107.551,    11,Finish(1), after,   2,   0,   1,   0,   1
     116.629,     9,Finish(2),before,   1,   0,   1,   0,   1
     116.629,     9,Finish(2), after,   2,   0,   0,   0,   1
     135.199,    12,Finish(2),before,   1,   0,   0,   0,   1
     135.199,    12,Finish(2), after,   1,   0,   0,   0,   0
     148.486,    10,  Arrival,before,   0,   0,   0,   0,   0
     148.486,    10,  Arrival, after,   2,   0,   0,   1,   0
     152.271,    14,Finish(1),before,   1,   0,   0,   1,   0
     152.271,    14,Finish(1), after,   2,   0,   0,   0,   1
     168.117,    15,Finish(2),before,   1,   0,   0,   0,   1
     168.117,    15,Finish(2), after,   1,   0,   0,   0,   0
     181.416,    13,  Arrival,before,   0,   0,   0,   0,   0
     181.416,    13,  Arrival, after,   2,   0,   0,   1,   0
     187.088,    17,Finish(1),before,   1,   0,   0,   1,   0
