# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:35
# parameter: seed = 1896456
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.485,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.485,     2,Finish(1), after,   2,   0,   0,   0,   1
      14.967,     3,Finish(2),before,   1,   0,   0,   0,   1
      14.967,     3,Finish(2), after,   1,   0,   0,   0,   0
      16.856,     1,  Arrival,before,   0,   0,   0,   0,   0
      16.856,     1,  Arrival, after,   2,   0,   0,   1,   0
      68.942,     4,  Arrival,before,   1,   0,   0,   1,   0
      68.942,     4,  Arrival, after,   2,   1,   0,   1,   0
      74.922,     5,Finish(1),before,   1,   1,   0,   1,   0
      74.922,     5,Finish(1), after,   3,   0,   0,   1,   1
      90.531,     7,Finish(1),before,   2,   0,   0,   1,   1
      90.531,     7,Finish(1), after,   2,   0,   1,   0,   1
      93.743,     8,Finish(2),before,   1,   0,   1,   0,   1
      93.743,     8,Finish(2), after,   2,   0,   0,   0,   1
     102.740,     6,  Arrival,before,   1,   0,   0,   0,   1
     102.740,     6,  Arrival, after,   3,   0,   0,   1,   1
     113.418,     9,Finish(2),before,   2,   0,   0,   1,   1
     113.418,     9,Finish(2), after,   2,   0,   0,   1,   0
     113.457,    11,Finish(1),before,   1,   0,   0,   1,   0
     113.457,    11,Finish(1), after,   2,   0,   0,   0,   1
     127.331,    12,Finish(2),before,   1,   0,   0,   0,   1
     127.331,    12,Finish(2), after,   1,   0,   0,   0,   0
     149.864,    10,  Arrival,before,   0,   0,   0,   0,   0
     149.864,    10,  Arrival, after,   2,   0,   0,   1,   0
     163.441,    14,Finish(1),before,   1,   0,   0,   1,   0
     163.441,    14,Finish(1), after,   2,   0,   0,   0,   1
     179.003,    13,  Arrival,before,   1,   0,   0,   0,   1
     179.003,    13,  Arrival, after,   3,   0,   0,   1,   1
     179.993,    15,Finish(2),before,   2,   0,   0,   1,   1
     179.993,    15,Finish(2), after,   2,   0,   0,   1,   0
     208.061,    17,Finish(1),before,   1,   0,   0,   1,   0
