# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896630
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.140,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.140,     2,Finish(1), after,   2,   0,   0,   0,   1
      11.219,     1,  Arrival,before,   1,   0,   0,   0,   1
      11.219,     1,  Arrival, after,   3,   0,   0,   1,   1
      18.716,     3,Finish(2),before,   2,   0,   0,   1,   1
      18.716,     3,Finish(2), after,   2,   0,   0,   1,   0
      30.046,     5,Finish(1),before,   1,   0,   0,   1,   0
      30.046,     5,Finish(1), after,   2,   0,   0,   0,   1
      40.718,     6,Finish(2),before,   1,   0,   0,   0,   1
      40.718,     6,Finish(2), after,   1,   0,   0,   0,   0
      69.491,     4,  Arrival,before,   0,   0,   0,   0,   0
      69.491,     4,  Arrival, after,   2,   0,   0,   1,   0
      76.822,     8,Finish(1),before,   1,   0,   0,   1,   0
      76.822,     8,Finish(1), after,   2,   0,   0,   0,   1
      91.094,     9,Finish(2),before,   1,   0,   0,   0,   1
      91.094,     9,Finish(2), after,   1,   0,   0,   0,   0
     116.254,     7,  Arrival,before,   0,   0,   0,   0,   0
     116.254,     7,  Arrival, after,   2,   0,   0,   1,   0
     130.898,    10,  Arrival,before,   1,   0,   0,   1,   0
     130.898,    10,  Arrival, after,   2,   1,   0,   1,   0
     135.585,    11,Finish(1),before,   1,   1,   0,   1,   0
     135.585,    11,Finish(1), after,   3,   0,   0,   1,   1
     137.670,    13,Finish(1),before,   2,   0,   0,   1,   1
     137.670,    13,Finish(1), after,   2,   0,   1,   0,   1
     150.693,    14,Finish(2),before,   1,   0,   1,   0,   1
     150.693,    14,Finish(2), after,   2,   0,   0,   0,   1
     159.907,    15,Finish(2),before,   1,   0,   0,   0,   1
     159.907,    15,Finish(2), after,   1,   0,   0,   0,   0
     167.487,    12,  Arrival,before,   0,   0,   0,   0,   0
     167.487,    12,  Arrival, after,   2,   0,   0,   1,   0
     167.879,    17,Finish(1),before,   1,   0,   0,   1,   0
