# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:43
# parameter: seed = 1896575
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.006,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.006,     2,Finish(1), after,   2,   0,   0,   0,   1
      15.757,     3,Finish(2),before,   1,   0,   0,   0,   1
      15.757,     3,Finish(2), after,   1,   0,   0,   0,   0
      37.277,     1,  Arrival,before,   0,   0,   0,   0,   0
      37.277,     1,  Arrival, after,   2,   0,   0,   1,   0
      44.986,     5,Finish(1),before,   1,   0,   0,   1,   0
      44.986,     5,Finish(1), after,   2,   0,   0,   0,   1
      62.841,     6,Finish(2),before,   1,   0,   0,   0,   1
      62.841,     6,Finish(2), after,   1,   0,   0,   0,   0
      66.283,     4,  Arrival,before,   0,   0,   0,   0,   0
      66.283,     4,  Arrival, after,   2,   0,   0,   1,   0
      73.280,     8,Finish(1),before,   1,   0,   0,   1,   0
      73.280,     8,Finish(1), after,   2,   0,   0,   0,   1
      85.306,     9,Finish(2),before,   1,   0,   0,   0,   1
      85.306,     9,Finish(2), after,   1,   0,   0,   0,   0
      99.602,     7,  Arrival,before,   0,   0,   0,   0,   0
      99.602,     7,  Arrival, after,   2,   0,   0,   1,   0
     110.140,    11,Finish(1),before,   1,   0,   0,   1,   0
     110.140,    11,Finish(1), after,   2,   0,   0,   0,   1
     126.425,    12,Finish(2),before,   1,   0,   0,   0,   1
     126.425,    12,Finish(2), after,   1,   0,   0,   0,   0
     129.203,    10,  Arrival,before,   0,   0,   0,   0,   0
     129.203,    10,  Arrival, after,   2,   0,   0,   1,   0
     137.619,    14,Finish(1),before,   1,   0,   0,   1,   0
     137.619,    14,Finish(1), after,   2,   0,   0,   0,   1
     153.307,    15,Finish(2),before,   1,   0,   0,   0,   1
     153.307,    15,Finish(2), after,   1,   0,   0,   0,   0
     175.750,    13,  Arrival,before,   0,   0,   0,   0,   0
     175.750,    13,  Arrival, after,   2,   0,   0,   1,   0
     186.853,    17,Finish(1),before,   1,   0,   0,   1,   0
