# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896540
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       8.169,     2,Finish(1),before,   1,   0,   0,   1,   0
       8.169,     2,Finish(1), after,   2,   0,   0,   0,   1
      24.093,     3,Finish(2),before,   1,   0,   0,   0,   1
      24.093,     3,Finish(2), after,   1,   0,   0,   0,   0
      53.859,     1,  Arrival,before,   0,   0,   0,   0,   0
      53.859,     1,  Arrival, after,   2,   0,   0,   1,   0
      54.868,     5,Finish(1),before,   1,   0,   0,   1,   0
      54.868,     5,Finish(1), after,   2,   0,   0,   0,   1
      69.458,     6,Finish(2),before,   1,   0,   0,   0,   1
      69.458,     6,Finish(2), after,   1,   0,   0,   0,   0
     112.241,     4,  Arrival,before,   0,   0,   0,   0,   0
     112.241,     4,  Arrival, after,   2,   0,   0,   1,   0
     150.097,     7,  Arrival,before,   1,   0,   0,   1,   0
     150.097,     7,  Arrival, after,   2,   1,   0,   1,   0
     157.221,     8,Finish(1),before,   1,   1,   0,   1,   0
     157.221,     8,Finish(1), after,   3,   0,   0,   1,   1
     160.433,    10,Finish(1),before,   2,   0,   0,   1,   1
     160.433,    10,Finish(1), after,   2,   0,   1,   0,   1
     168.599,     9,  Arrival,before,   1,   0,   1,   0,   1
     168.599,     9,  Arrival, after,   3,   0,   1,   1,   1
     171.402,    11,Finish(2),before,   2,   0,   1,   1,   1
     171.402,    11,Finish(2), after,   3,   0,   0,   1,   1
     174.196,    13,Finish(1),before,   2,   0,   0,   1,   1
     174.196,    13,Finish(1), after,   2,   0,   1,   0,   1
     182.760,    12,  Arrival,before,   1,   0,   1,   0,   1
     182.760,    12,  Arrival, after,   3,   0,   1,   1,   1
     186.495,    14,Finish(2),before,   2,   0,   1,   1,   1
     186.495,    14,Finish(2), after,   3,   0,   0,   1,   1
     194.685,    16,Finish(1),before,   2,   0,   0,   1,   1
     194.685,    16,Finish(1), after,   2,   0,   1,   0,   1
     203.053,    17,Finish(2),before,   1,   0,   1,   0,   1
