# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896634
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.769,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.769,     2,Finish(1), after,   2,   0,   0,   0,   1
      25.832,     3,Finish(2),before,   1,   0,   0,   0,   1
      25.832,     3,Finish(2), after,   1,   0,   0,   0,   0
      38.124,     1,  Arrival,before,   0,   0,   0,   0,   0
      38.124,     1,  Arrival, after,   2,   0,   0,   1,   0
      57.044,     5,Finish(1),before,   1,   0,   0,   1,   0
      57.044,     5,Finish(1), after,   2,   0,   0,   0,   1
      60.125,     4,  Arrival,before,   1,   0,   0,   0,   1
      60.125,     4,  Arrival, after,   3,   0,   0,   1,   1
      63.307,     8,Finish(1),before,   2,   0,   0,   1,   1
      63.307,     8,Finish(1), after,   2,   0,   1,   0,   1
      71.250,     6,Finish(2),before,   1,   0,   1,   0,   1
      71.250,     6,Finish(2), after,   2,   0,   0,   0,   1
      78.801,     9,Finish(2),before,   1,   0,   0,   0,   1
      78.801,     9,Finish(2), after,   1,   0,   0,   0,   0
     110.484,     7,  Arrival,before,   0,   0,   0,   0,   0
     110.484,     7,  Arrival, after,   2,   0,   0,   1,   0
     117.428,    11,Finish(1),before,   1,   0,   0,   1,   0
     117.428,    11,Finish(1), after,   2,   0,   0,   0,   1
     133.593,    12,Finish(2),before,   1,   0,   0,   0,   1
     133.593,    12,Finish(2), after,   1,   0,   0,   0,   0
     151.967,    10,  Arrival,before,   0,   0,   0,   0,   0
     151.967,    10,  Arrival, after,   2,   0,   0,   1,   0
     160.342,    14,Finish(1),before,   1,   0,   0,   1,   0
     160.342,    14,Finish(1), after,   2,   0,   0,   0,   1
     166.406,    13,  Arrival,before,   1,   0,   0,   0,   1
     166.406,    13,  Arrival, after,   3,   0,   0,   1,   1
     174.960,    15,Finish(2),before,   2,   0,   0,   1,   1
     174.960,    15,Finish(2), after,   2,   0,   0,   1,   0
     211.320,    17,Finish(1),before,   1,   0,   0,   1,   0
