# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896625
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.723,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.723,     2,Finish(1), after,   2,   0,   0,   0,   1
      13.588,     1,  Arrival,before,   1,   0,   0,   0,   1
      13.588,     1,  Arrival, after,   3,   0,   0,   1,   1
      17.934,     3,Finish(2),before,   2,   0,   0,   1,   1
      17.934,     3,Finish(2), after,   2,   0,   0,   1,   0
      19.771,     5,Finish(1),before,   1,   0,   0,   1,   0
      19.771,     5,Finish(1), after,   2,   0,   0,   0,   1
      31.507,     6,Finish(2),before,   1,   0,   0,   0,   1
      31.507,     6,Finish(2), after,   1,   0,   0,   0,   0
      69.200,     4,  Arrival,before,   0,   0,   0,   0,   0
      69.200,     4,  Arrival, after,   2,   0,   0,   1,   0
      91.430,     8,Finish(1),before,   1,   0,   0,   1,   0
      91.430,     8,Finish(1), after,   2,   0,   0,   0,   1
     105.434,     9,Finish(2),before,   1,   0,   0,   0,   1
     105.434,     9,Finish(2), after,   1,   0,   0,   0,   0
     123.468,     7,  Arrival,before,   0,   0,   0,   0,   0
     123.468,     7,  Arrival, after,   2,   0,   0,   1,   0
     126.848,    11,Finish(1),before,   1,   0,   0,   1,   0
     126.848,    11,Finish(1), after,   2,   0,   0,   0,   1
     141.633,    12,Finish(2),before,   1,   0,   0,   0,   1
     141.633,    12,Finish(2), after,   1,   0,   0,   0,   0
     152.562,    10,  Arrival,before,   0,   0,   0,   0,   0
     152.562,    10,  Arrival, after,   2,   0,   0,   1,   0
     168.633,    14,Finish(1),before,   1,   0,   0,   1,   0
     168.633,    14,Finish(1), after,   2,   0,   0,   0,   1
     184.362,    15,Finish(2),before,   1,   0,   0,   0,   1
     184.362,    15,Finish(2), after,   1,   0,   0,   0,   0
     200.373,    13,  Arrival,before,   0,   0,   0,   0,   0
     200.373,    13,  Arrival, after,   2,   0,   0,   1,   0
     212.685,    17,Finish(1),before,   1,   0,   0,   1,   0
