# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896513
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.731,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.731,     2,Finish(1), after,   2,   0,   0,   0,   1
      22.685,     3,Finish(2),before,   1,   0,   0,   0,   1
      22.685,     3,Finish(2), after,   1,   0,   0,   0,   0
      28.251,     1,  Arrival,before,   0,   0,   0,   0,   0
      28.251,     1,  Arrival, after,   2,   0,   0,   1,   0
      38.562,     5,Finish(1),before,   1,   0,   0,   1,   0
      38.562,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.466,     4,  Arrival,before,   1,   0,   0,   0,   1
      43.466,     4,  Arrival, after,   3,   0,   0,   1,   1
      46.044,     8,Finish(1),before,   2,   0,   0,   1,   1
      46.044,     8,Finish(1), after,   2,   0,   1,   0,   1
      51.347,     6,Finish(2),before,   1,   0,   1,   0,   1
      51.347,     6,Finish(2), after,   2,   0,   0,   0,   1
      60.262,     9,Finish(2),before,   1,   0,   0,   0,   1
      60.262,     9,Finish(2), after,   1,   0,   0,   0,   0
      93.049,     7,  Arrival,before,   0,   0,   0,   0,   0
      93.049,     7,  Arrival, after,   2,   0,   0,   1,   0
      97.548,    11,Finish(1),before,   1,   0,   0,   1,   0
      97.548,    11,Finish(1), after,   2,   0,   0,   0,   1
     113.584,    12,Finish(2),before,   1,   0,   0,   0,   1
     113.584,    12,Finish(2), after,   1,   0,   0,   0,   0
     138.637,    10,  Arrival,before,   0,   0,   0,   0,   0
     138.637,    10,  Arrival, after,   2,   0,   0,   1,   0
     164.416,    13,  Arrival,before,   1,   0,   0,   1,   0
     164.416,    13,  Arrival, after,   2,   1,   0,   1,   0
     166.876,    14,Finish(1),before,   1,   1,   0,   1,   0
     166.876,    14,Finish(1), after,   3,   0,   0,   1,   1
     180.253,    17,Finish(2),before,   2,   0,   0,   1,   1
     180.253,    17,Finish(2), after,   2,   0,   0,   1,   0
     192.634,    15,  Arrival,before,   1,   0,   0,   1,   0
