# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896624
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.304,     2,Finish(1),before,   1,   0,   0,   1,   0
      11.304,     2,Finish(1), after,   2,   0,   0,   0,   1
      30.520,     3,Finish(2),before,   1,   0,   0,   0,   1
      30.520,     3,Finish(2), after,   1,   0,   0,   0,   0
      42.862,     1,  Arrival,before,   0,   0,   0,   0,   0
      42.862,     1,  Arrival, after,   2,   0,   0,   1,   0
      59.541,     4,  Arrival,before,   1,   0,   0,   1,   0
      59.541,     4,  Arrival, after,   2,   1,   0,   1,   0
      61.344,     5,Finish(1),before,   1,   1,   0,   1,   0
      61.344,     5,Finish(1), after,   3,   0,   0,   1,   1
      62.902,     7,Finish(1),before,   2,   0,   0,   1,   1
      62.902,     7,Finish(1), after,   2,   0,   1,   0,   1
      78.384,     8,Finish(2),before,   1,   0,   1,   0,   1
      78.384,     8,Finish(2), after,   2,   0,   0,   0,   1
      87.580,     6,  Arrival,before,   1,   0,   0,   0,   1
      87.580,     6,  Arrival, after,   3,   0,   0,   1,   1
      92.627,     9,Finish(2),before,   2,   0,   0,   1,   1
      92.627,     9,Finish(2), after,   2,   0,   0,   1,   0
      93.860,    11,Finish(1),before,   1,   0,   0,   1,   0
      93.860,    11,Finish(1), after,   2,   0,   0,   0,   1
     109.964,    10,  Arrival,before,   1,   0,   0,   0,   1
     109.964,    10,  Arrival, after,   3,   0,   0,   1,   1
     110.724,    12,Finish(2),before,   2,   0,   0,   1,   1
     110.724,    12,Finish(2), after,   2,   0,   0,   1,   0
     114.809,    14,Finish(1),before,   1,   0,   0,   1,   0
     114.809,    14,Finish(1), after,   2,   0,   0,   0,   1
     124.150,    13,  Arrival,before,   1,   0,   0,   0,   1
     124.150,    13,  Arrival, after,   3,   0,   0,   1,   1
     132.353,    15,Finish(2),before,   2,   0,   0,   1,   1
     132.353,    15,Finish(2), after,   2,   0,   0,   1,   0
     140.915,    17,Finish(1),before,   1,   0,   0,   1,   0
