# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896629
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      24.948,     2,Finish(1),before,   1,   0,   0,   1,   0
      24.948,     2,Finish(1), after,   2,   0,   0,   0,   1
      40.493,     1,  Arrival,before,   1,   0,   0,   0,   1
      40.493,     1,  Arrival, after,   3,   0,   0,   1,   1
      42.500,     3,Finish(2),before,   2,   0,   0,   1,   1
      42.500,     3,Finish(2), after,   2,   0,   0,   1,   0
      47.246,     5,Finish(1),before,   1,   0,   0,   1,   0
      47.246,     5,Finish(1), after,   2,   0,   0,   0,   1
      59.833,     4,  Arrival,before,   1,   0,   0,   0,   1
      59.833,     4,  Arrival, after,   3,   0,   0,   1,   1
      62.753,     6,Finish(2),before,   2,   0,   0,   1,   1
      62.753,     6,Finish(2), after,   2,   0,   0,   1,   0
      66.304,     8,Finish(1),before,   1,   0,   0,   1,   0
      66.304,     8,Finish(1), after,   2,   0,   0,   0,   1
      81.176,     9,Finish(2),before,   1,   0,   0,   0,   1
      81.176,     9,Finish(2), after,   1,   0,   0,   0,   0
     117.697,     7,  Arrival,before,   0,   0,   0,   0,   0
     117.697,     7,  Arrival, after,   2,   0,   0,   1,   0
     118.854,    11,Finish(1),before,   1,   0,   0,   1,   0
     118.854,    11,Finish(1), after,   2,   0,   0,   0,   1
     134.065,    12,Finish(2),before,   1,   0,   0,   0,   1
     134.065,    12,Finish(2), after,   1,   0,   0,   0,   0
     173.631,    10,  Arrival,before,   0,   0,   0,   0,   0
     173.631,    10,  Arrival, after,   2,   0,   0,   1,   0
     176.937,    14,Finish(1),before,   1,   0,   0,   1,   0
     176.937,    14,Finish(1), after,   2,   0,   0,   0,   1
     191.280,    15,Finish(2),before,   1,   0,   0,   0,   1
     191.280,    15,Finish(2), after,   1,   0,   0,   0,   0
     211.943,    13,  Arrival,before,   0,   0,   0,   0,   0
     211.943,    13,  Arrival, after,   2,   0,   0,   1,   0
     228.633,    17,Finish(1),before,   1,   0,   0,   1,   0
