# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896512
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      16.378,     2,Finish(1),before,   1,   0,   0,   1,   0
      16.378,     2,Finish(1), after,   2,   0,   0,   0,   1
      26.670,     3,Finish(2),before,   1,   0,   0,   0,   1
      26.670,     3,Finish(2), after,   1,   0,   0,   0,   0
      57.524,     1,  Arrival,before,   0,   0,   0,   0,   0
      57.524,     1,  Arrival, after,   2,   0,   0,   1,   0
      81.808,     4,  Arrival,before,   1,   0,   0,   1,   0
      81.808,     4,  Arrival, after,   2,   1,   0,   1,   0
      94.605,     5,Finish(1),before,   1,   1,   0,   1,   0
      94.605,     5,Finish(1), after,   3,   0,   0,   1,   1
      97.687,     6,  Arrival,before,   2,   0,   0,   1,   1
      97.687,     6,  Arrival, after,   3,   1,   0,   1,   1
      99.174,     7,Finish(1),before,   2,   1,   0,   1,   1
      99.174,     7,Finish(1), after,   3,   0,   1,   1,   1
     101.291,    10,Finish(1),before,   2,   0,   1,   1,   1
     101.291,    10,Finish(1), after,   2,   0,   2,   0,   1
     110.683,     8,Finish(2),before,   1,   0,   2,   0,   1
     110.683,     8,Finish(2), after,   2,   0,   1,   0,   1
     122.657,    11,Finish(2),before,   1,   0,   1,   0,   1
     122.657,    11,Finish(2), after,   2,   0,   0,   0,   1
     140.406,    12,Finish(2),before,   1,   0,   0,   0,   1
     140.406,    12,Finish(2), after,   1,   0,   0,   0,   0
     144.161,     9,  Arrival,before,   0,   0,   0,   0,   0
     144.161,     9,  Arrival, after,   2,   0,   0,   1,   0
     144.461,    14,Finish(1),before,   1,   0,   0,   1,   0
     144.461,    14,Finish(1), after,   2,   0,   0,   0,   1
     161.623,    15,Finish(2),before,   1,   0,   0,   0,   1
     161.623,    15,Finish(2), after,   1,   0,   0,   0,   0
     184.315,    13,  Arrival,before,   0,   0,   0,   0,   0
     184.315,    13,  Arrival, after,   2,   0,   0,   1,   0
     189.816,    17,Finish(1),before,   1,   0,   0,   1,   0
