# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896474
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.605,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.605,     2,Finish(1), after,   2,   0,   0,   0,   1
      17.928,     1,  Arrival,before,   1,   0,   0,   0,   1
      17.928,     1,  Arrival, after,   3,   0,   0,   1,   1
      19.880,     3,Finish(2),before,   2,   0,   0,   1,   1
      19.880,     3,Finish(2), after,   2,   0,   0,   1,   0
      26.156,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.156,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.530,     6,Finish(2),before,   1,   0,   0,   0,   1
      43.530,     6,Finish(2), after,   1,   0,   0,   0,   0
      50.792,     4,  Arrival,before,   0,   0,   0,   0,   0
      50.792,     4,  Arrival, after,   2,   0,   0,   1,   0
      74.063,     8,Finish(1),before,   1,   0,   0,   1,   0
      74.063,     8,Finish(1), after,   2,   0,   0,   0,   1
      85.701,     9,Finish(2),before,   1,   0,   0,   0,   1
      85.701,     9,Finish(2), after,   1,   0,   0,   0,   0
     101.314,     7,  Arrival,before,   0,   0,   0,   0,   0
     101.314,     7,  Arrival, after,   2,   0,   0,   1,   0
     114.277,    11,Finish(1),before,   1,   0,   0,   1,   0
     114.277,    11,Finish(1), after,   2,   0,   0,   0,   1
     125.216,    10,  Arrival,before,   1,   0,   0,   0,   1
     125.216,    10,  Arrival, after,   3,   0,   0,   1,   1
     126.417,    12,Finish(2),before,   2,   0,   0,   1,   1
     126.417,    12,Finish(2), after,   2,   0,   0,   1,   0
     157.899,    14,Finish(1),before,   1,   0,   0,   1,   0
     157.899,    14,Finish(1), after,   2,   0,   0,   0,   1
     175.080,    15,Finish(2),before,   1,   0,   0,   0,   1
     175.080,    15,Finish(2), after,   1,   0,   0,   0,   0
     183.610,    13,  Arrival,before,   0,   0,   0,   0,   0
     183.610,    13,  Arrival, after,   2,   0,   0,   1,   0
     195.799,    17,Finish(1),before,   1,   0,   0,   1,   0
