# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896486
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      14.392,     2,Finish(1),before,   1,   0,   0,   1,   0
      14.392,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.399,     3,Finish(2),before,   1,   0,   0,   0,   1
      28.399,     3,Finish(2), after,   1,   0,   0,   0,   0
      50.643,     1,  Arrival,before,   0,   0,   0,   0,   0
      50.643,     1,  Arrival, after,   2,   0,   0,   1,   0
      61.240,     5,Finish(1),before,   1,   0,   0,   1,   0
      61.240,     5,Finish(1), after,   2,   0,   0,   0,   1
      70.692,     4,  Arrival,before,   1,   0,   0,   0,   1
      70.692,     4,  Arrival, after,   3,   0,   0,   1,   1
      71.015,     6,Finish(2),before,   2,   0,   0,   1,   1
      71.015,     6,Finish(2), after,   2,   0,   0,   1,   0
      74.676,     8,Finish(1),before,   1,   0,   0,   1,   0
      74.676,     8,Finish(1), after,   2,   0,   0,   0,   1
      84.002,     7,  Arrival,before,   1,   0,   0,   0,   1
      84.002,     7,  Arrival, after,   3,   0,   0,   1,   1
      95.849,     9,Finish(2),before,   2,   0,   0,   1,   1
      95.849,     9,Finish(2), after,   2,   0,   0,   1,   0
     109.083,    11,Finish(1),before,   1,   0,   0,   1,   0
     109.083,    11,Finish(1), after,   2,   0,   0,   0,   1
     121.079,    12,Finish(2),before,   1,   0,   0,   0,   1
     121.079,    12,Finish(2), after,   1,   0,   0,   0,   0
     140.423,    10,  Arrival,before,   0,   0,   0,   0,   0
     140.423,    10,  Arrival, after,   2,   0,   0,   1,   0
     141.396,    14,Finish(1),before,   1,   0,   0,   1,   0
     141.396,    14,Finish(1), after,   2,   0,   0,   0,   1
     156.951,    15,Finish(2),before,   1,   0,   0,   0,   1
     156.951,    15,Finish(2), after,   1,   0,   0,   0,   0
     170.320,    13,  Arrival,before,   0,   0,   0,   0,   0
     170.320,    13,  Arrival, after,   2,   0,   0,   1,   0
     195.616,    17,Finish(1),before,   1,   0,   0,   1,   0
