# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:34
# parameter: seed = 1896441
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       7.166,     2,Finish(1),before,   1,   0,   0,   1,   0
       7.166,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.889,     3,Finish(2),before,   1,   0,   0,   0,   1
      18.889,     3,Finish(2), after,   1,   0,   0,   0,   0
      23.962,     1,  Arrival,before,   0,   0,   0,   0,   0
      23.962,     1,  Arrival, after,   2,   0,   0,   1,   0
      26.697,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.697,     5,Finish(1), after,   2,   0,   0,   0,   1
      42.341,     6,Finish(2),before,   1,   0,   0,   0,   1
      42.341,     6,Finish(2), after,   1,   0,   0,   0,   0
      68.067,     4,  Arrival,before,   0,   0,   0,   0,   0
      68.067,     4,  Arrival, after,   2,   0,   0,   1,   0
     100.923,     7,  Arrival,before,   1,   0,   0,   1,   0
     100.923,     7,  Arrival, after,   2,   1,   0,   1,   0
     105.534,     8,Finish(1),before,   1,   1,   0,   1,   0
     105.534,     8,Finish(1), after,   3,   0,   0,   1,   1
     106.551,    10,Finish(1),before,   2,   0,   0,   1,   1
     106.551,    10,Finish(1), after,   2,   0,   1,   0,   1
     118.923,    11,Finish(2),before,   1,   0,   1,   0,   1
     118.923,    11,Finish(2), after,   2,   0,   0,   0,   1
     134.707,    12,Finish(2),before,   1,   0,   0,   0,   1
     134.707,    12,Finish(2), after,   1,   0,   0,   0,   0
     137.753,     9,  Arrival,before,   0,   0,   0,   0,   0
     137.753,     9,  Arrival, after,   2,   0,   0,   1,   0
     151.552,    14,Finish(1),before,   1,   0,   0,   1,   0
     151.552,    14,Finish(1), after,   2,   0,   0,   0,   1
     173.975,    15,Finish(2),before,   1,   0,   0,   0,   1
     173.975,    15,Finish(2), after,   1,   0,   0,   0,   0
     190.512,    13,  Arrival,before,   0,   0,   0,   0,   0
     190.512,    13,  Arrival, after,   2,   0,   0,   1,   0
     196.009,    17,Finish(1),before,   1,   0,   0,   1,   0
