# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896539
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.379,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.379,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.184,     3,Finish(2),before,   1,   0,   0,   0,   1
      19.184,     3,Finish(2), after,   1,   0,   0,   0,   0
      35.133,     1,  Arrival,before,   0,   0,   0,   0,   0
      35.133,     1,  Arrival, after,   2,   0,   0,   1,   0
      53.268,     5,Finish(1),before,   1,   0,   0,   1,   0
      53.268,     5,Finish(1), after,   2,   0,   0,   0,   1
      54.583,     4,  Arrival,before,   1,   0,   0,   0,   1
      54.583,     4,  Arrival, after,   3,   0,   0,   1,   1
      58.584,     8,Finish(1),before,   2,   0,   0,   1,   1
      58.584,     8,Finish(1), after,   2,   0,   1,   0,   1
      60.871,     6,Finish(2),before,   1,   0,   1,   0,   1
      60.871,     6,Finish(2), after,   2,   0,   0,   0,   1
      81.272,     9,Finish(2),before,   1,   0,   0,   0,   1
      81.272,     9,Finish(2), after,   1,   0,   0,   0,   0
     103.539,     7,  Arrival,before,   0,   0,   0,   0,   0
     103.539,     7,  Arrival, after,   2,   0,   0,   1,   0
     139.576,    10,  Arrival,before,   1,   0,   0,   1,   0
     139.576,    10,  Arrival, after,   2,   1,   0,   1,   0
     155.894,    11,Finish(1),before,   1,   1,   0,   1,   0
     155.894,    11,Finish(1), after,   3,   0,   0,   1,   1
     169.360,    13,Finish(1),before,   2,   0,   0,   1,   1
     169.360,    13,Finish(1), after,   2,   0,   1,   0,   1
     171.968,    14,Finish(2),before,   1,   0,   1,   0,   1
     171.968,    14,Finish(2), after,   2,   0,   0,   0,   1
     172.797,    12,  Arrival,before,   1,   0,   0,   0,   1
     172.797,    12,  Arrival, after,   3,   0,   0,   1,   1
     187.357,    17,Finish(1),before,   2,   0,   0,   1,   1
     187.357,    17,Finish(1), after,   2,   0,   1,   0,   1
     188.321,    15,Finish(2),before,   1,   0,   1,   0,   1
