# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:43
# parameter: seed = 1896578
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      23.668,     2,Finish(1),before,   1,   0,   0,   1,   0
      23.668,     2,Finish(1), after,   2,   0,   0,   0,   1
      36.183,     3,Finish(2),before,   1,   0,   0,   0,   1
      36.183,     3,Finish(2), after,   1,   0,   0,   0,   0
      45.456,     1,  Arrival,before,   0,   0,   0,   0,   0
      45.456,     1,  Arrival, after,   2,   0,   0,   1,   0
      67.317,     5,Finish(1),before,   1,   0,   0,   1,   0
      67.317,     5,Finish(1), after,   2,   0,   0,   0,   1
      82.847,     6,Finish(2),before,   1,   0,   0,   0,   1
      82.847,     6,Finish(2), after,   1,   0,   0,   0,   0
      95.258,     4,  Arrival,before,   0,   0,   0,   0,   0
      95.258,     4,  Arrival, after,   2,   0,   0,   1,   0
     107.880,     8,Finish(1),before,   1,   0,   0,   1,   0
     107.880,     8,Finish(1), after,   2,   0,   0,   0,   1
     123.363,     9,Finish(2),before,   1,   0,   0,   0,   1
     123.363,     9,Finish(2), after,   1,   0,   0,   0,   0
     143.274,     7,  Arrival,before,   0,   0,   0,   0,   0
     143.274,     7,  Arrival, after,   2,   0,   0,   1,   0
     145.220,    11,Finish(1),before,   1,   0,   0,   1,   0
     145.220,    11,Finish(1), after,   2,   0,   0,   0,   1
     159.694,    12,Finish(2),before,   1,   0,   0,   0,   1
     159.694,    12,Finish(2), after,   1,   0,   0,   0,   0
     193.004,    10,  Arrival,before,   0,   0,   0,   0,   0
     193.004,    10,  Arrival, after,   2,   0,   0,   1,   0
     204.948,    14,Finish(1),before,   1,   0,   0,   1,   0
     204.948,    14,Finish(1), after,   2,   0,   0,   0,   1
     217.995,    15,Finish(2),before,   1,   0,   0,   0,   1
     217.995,    15,Finish(2), after,   1,   0,   0,   0,   0
     244.427,    13,  Arrival,before,   0,   0,   0,   0,   0
     244.427,    13,  Arrival, after,   2,   0,   0,   1,   0
     247.485,    17,Finish(1),before,   1,   0,   0,   1,   0
