# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:44
# parameter: seed = 1896589
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.178,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.178,     2,Finish(1), after,   2,   0,   0,   0,   1
      11.444,     1,  Arrival,before,   1,   0,   0,   0,   1
      11.444,     1,  Arrival, after,   3,   0,   0,   1,   1
      19.965,     3,Finish(2),before,   2,   0,   0,   1,   1
      19.965,     3,Finish(2), after,   2,   0,   0,   1,   0
      26.301,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.301,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.007,     6,Finish(2),before,   1,   0,   0,   0,   1
      43.007,     6,Finish(2), after,   1,   0,   0,   0,   0
      57.500,     4,  Arrival,before,   0,   0,   0,   0,   0
      57.500,     4,  Arrival, after,   2,   0,   0,   1,   0
      78.930,     8,Finish(1),before,   1,   0,   0,   1,   0
      78.930,     8,Finish(1), after,   2,   0,   0,   0,   1
      79.405,     7,  Arrival,before,   1,   0,   0,   0,   1
      79.405,     7,  Arrival, after,   3,   0,   0,   1,   1
      83.383,    11,Finish(1),before,   2,   0,   0,   1,   1
      83.383,    11,Finish(1), after,   2,   0,   1,   0,   1
      99.695,     9,Finish(2),before,   1,   0,   1,   0,   1
      99.695,     9,Finish(2), after,   2,   0,   0,   0,   1
     106.944,    10,  Arrival,before,   1,   0,   0,   0,   1
     106.944,    10,  Arrival, after,   3,   0,   0,   1,   1
     110.723,    14,Finish(1),before,   2,   0,   0,   1,   1
     110.723,    14,Finish(1), after,   2,   0,   1,   0,   1
     117.087,    12,Finish(2),before,   1,   0,   1,   0,   1
     117.087,    12,Finish(2), after,   2,   0,   0,   0,   1
     131.442,    15,Finish(2),before,   1,   0,   0,   0,   1
     131.442,    15,Finish(2), after,   1,   0,   0,   0,   0
     144.244,    13,  Arrival,before,   0,   0,   0,   0,   0
     144.244,    13,  Arrival, after,   2,   0,   0,   1,   0
     154.341,    17,Finish(1),before,   1,   0,   0,   1,   0
