# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896621
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      16.559,     2,Finish(1),before,   1,   0,   0,   1,   0
      16.559,     2,Finish(1), after,   2,   0,   0,   0,   1
      31.894,     3,Finish(2),before,   1,   0,   0,   0,   1
      31.894,     3,Finish(2), after,   1,   0,   0,   0,   0
      34.683,     1,  Arrival,before,   0,   0,   0,   0,   0
      34.683,     1,  Arrival, after,   2,   0,   0,   1,   0
      38.644,     5,Finish(1),before,   1,   0,   0,   1,   0
      38.644,     5,Finish(1), after,   2,   0,   0,   0,   1
      57.503,     6,Finish(2),before,   1,   0,   0,   0,   1
      57.503,     6,Finish(2), after,   1,   0,   0,   0,   0
      78.566,     4,  Arrival,before,   0,   0,   0,   0,   0
      78.566,     4,  Arrival, after,   2,   0,   0,   1,   0
      89.523,     8,Finish(1),before,   1,   0,   0,   1,   0
      89.523,     8,Finish(1), after,   2,   0,   0,   0,   1
      98.673,     9,Finish(2),before,   1,   0,   0,   0,   1
      98.673,     9,Finish(2), after,   1,   0,   0,   0,   0
     129.239,     7,  Arrival,before,   0,   0,   0,   0,   0
     129.239,     7,  Arrival, after,   2,   0,   0,   1,   0
     151.061,    11,Finish(1),before,   1,   0,   0,   1,   0
     151.061,    11,Finish(1), after,   2,   0,   0,   0,   1
     167.973,    12,Finish(2),before,   1,   0,   0,   0,   1
     167.973,    12,Finish(2), after,   1,   0,   0,   0,   0
     179.494,    10,  Arrival,before,   0,   0,   0,   0,   0
     179.494,    10,  Arrival, after,   2,   0,   0,   1,   0
     218.290,    14,Finish(1),before,   1,   0,   0,   1,   0
     218.290,    14,Finish(1), after,   2,   0,   0,   0,   1
     232.193,    15,Finish(2),before,   1,   0,   0,   0,   1
     232.193,    15,Finish(2), after,   1,   0,   0,   0,   0
     236.804,    13,  Arrival,before,   0,   0,   0,   0,   0
     236.804,    13,  Arrival, after,   2,   0,   0,   1,   0
     266.083,    17,Finish(1),before,   1,   0,   0,   1,   0
