# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:34
# parameter: seed = 1896443
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.857,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.857,     2,Finish(1), after,   2,   0,   0,   0,   1
      13.415,     1,  Arrival,before,   1,   0,   0,   0,   1
      13.415,     1,  Arrival, after,   3,   0,   0,   1,   1
      14.301,     5,Finish(1),before,   2,   0,   0,   1,   1
      14.301,     5,Finish(1), after,   2,   0,   1,   0,   1
      16.710,     3,Finish(2),before,   1,   0,   1,   0,   1
      16.710,     3,Finish(2), after,   2,   0,   0,   0,   1
      30.844,     6,Finish(2),before,   1,   0,   0,   0,   1
      30.844,     6,Finish(2), after,   1,   0,   0,   0,   0
      39.383,     4,  Arrival,before,   0,   0,   0,   0,   0
      39.383,     4,  Arrival, after,   2,   0,   0,   1,   0
      45.831,     8,Finish(1),before,   1,   0,   0,   1,   0
      45.831,     8,Finish(1), after,   2,   0,   0,   0,   1
      64.986,     9,Finish(2),before,   1,   0,   0,   0,   1
      64.986,     9,Finish(2), after,   1,   0,   0,   0,   0
      98.038,     7,  Arrival,before,   0,   0,   0,   0,   0
      98.038,     7,  Arrival, after,   2,   0,   0,   1,   0
     101.204,    11,Finish(1),before,   1,   0,   0,   1,   0
     101.204,    11,Finish(1), after,   2,   0,   0,   0,   1
     111.097,    12,Finish(2),before,   1,   0,   0,   0,   1
     111.097,    12,Finish(2), after,   1,   0,   0,   0,   0
     153.933,    10,  Arrival,before,   0,   0,   0,   0,   0
     153.933,    10,  Arrival, after,   2,   0,   0,   1,   0
     179.760,    13,  Arrival,before,   1,   0,   0,   1,   0
     179.760,    13,  Arrival, after,   2,   1,   0,   1,   0
     208.700,    14,Finish(1),before,   1,   1,   0,   1,   0
     208.700,    14,Finish(1), after,   3,   0,   0,   1,   1
     217.861,    17,Finish(2),before,   2,   0,   0,   1,   1
     217.861,    17,Finish(2), after,   2,   0,   0,   1,   0
     220.559,    15,  Arrival,before,   1,   0,   0,   1,   0
