# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896522
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      10.325,     2,Finish(1),before,   1,   0,   0,   1,   0
      10.325,     2,Finish(1), after,   2,   0,   0,   0,   1
      26.004,     3,Finish(2),before,   1,   0,   0,   0,   1
      26.004,     3,Finish(2), after,   1,   0,   0,   0,   0
      52.787,     1,  Arrival,before,   0,   0,   0,   0,   0
      52.787,     1,  Arrival, after,   2,   0,   0,   1,   0
      54.832,     5,Finish(1),before,   1,   0,   0,   1,   0
      54.832,     5,Finish(1), after,   2,   0,   0,   0,   1
      72.294,     6,Finish(2),before,   1,   0,   0,   0,   1
      72.294,     6,Finish(2), after,   1,   0,   0,   0,   0
      82.391,     4,  Arrival,before,   0,   0,   0,   0,   0
      82.391,     4,  Arrival, after,   2,   0,   0,   1,   0
      89.094,     8,Finish(1),before,   1,   0,   0,   1,   0
      89.094,     8,Finish(1), after,   2,   0,   0,   0,   1
     103.484,     9,Finish(2),before,   1,   0,   0,   0,   1
     103.484,     9,Finish(2), after,   1,   0,   0,   0,   0
     128.065,     7,  Arrival,before,   0,   0,   0,   0,   0
     128.065,     7,  Arrival, after,   2,   0,   0,   1,   0
     134.430,    11,Finish(1),before,   1,   0,   0,   1,   0
     134.430,    11,Finish(1), after,   2,   0,   0,   0,   1
     147.625,    12,Finish(2),before,   1,   0,   0,   0,   1
     147.625,    12,Finish(2), after,   1,   0,   0,   0,   0
     186.042,    10,  Arrival,before,   0,   0,   0,   0,   0
     186.042,    10,  Arrival, after,   2,   0,   0,   1,   0
     201.645,    14,Finish(1),before,   1,   0,   0,   1,   0
     201.645,    14,Finish(1), after,   2,   0,   0,   0,   1
     223.144,    15,Finish(2),before,   1,   0,   0,   0,   1
     223.144,    15,Finish(2), after,   1,   0,   0,   0,   0
     226.449,    13,  Arrival,before,   0,   0,   0,   0,   0
     226.449,    13,  Arrival, after,   2,   0,   0,   1,   0
     229.117,    17,Finish(1),before,   1,   0,   0,   1,   0
