# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896543
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.406,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.406,     2,Finish(1), after,   2,   0,   0,   0,   1
      14.038,     1,  Arrival,before,   1,   0,   0,   0,   1
      14.038,     1,  Arrival, after,   3,   0,   0,   1,   1
      16.439,     5,Finish(1),before,   2,   0,   0,   1,   1
      16.439,     5,Finish(1), after,   2,   0,   1,   0,   1
      18.901,     3,Finish(2),before,   1,   0,   1,   0,   1
      18.901,     3,Finish(2), after,   2,   0,   0,   0,   1
      35.040,     6,Finish(2),before,   1,   0,   0,   0,   1
      35.040,     6,Finish(2), after,   1,   0,   0,   0,   0
      45.216,     4,  Arrival,before,   0,   0,   0,   0,   0
      45.216,     4,  Arrival, after,   2,   0,   0,   1,   0
      59.848,     8,Finish(1),before,   1,   0,   0,   1,   0
      59.848,     8,Finish(1), after,   2,   0,   0,   0,   1
      78.659,     9,Finish(2),before,   1,   0,   0,   0,   1
      78.659,     9,Finish(2), after,   1,   0,   0,   0,   0
      97.769,     7,  Arrival,before,   0,   0,   0,   0,   0
      97.769,     7,  Arrival, after,   2,   0,   0,   1,   0
      98.363,    11,Finish(1),before,   1,   0,   0,   1,   0
      98.363,    11,Finish(1), after,   2,   0,   0,   0,   1
     114.996,    12,Finish(2),before,   1,   0,   0,   0,   1
     114.996,    12,Finish(2), after,   1,   0,   0,   0,   0
     152.653,    10,  Arrival,before,   0,   0,   0,   0,   0
     152.653,    10,  Arrival, after,   2,   0,   0,   1,   0
     154.461,    14,Finish(1),before,   1,   0,   0,   1,   0
     154.461,    14,Finish(1), after,   2,   0,   0,   0,   1
     171.401,    15,Finish(2),before,   1,   0,   0,   0,   1
     171.401,    15,Finish(2), after,   1,   0,   0,   0,   0
     179.191,    13,  Arrival,before,   0,   0,   0,   0,   0
     179.191,    13,  Arrival, after,   2,   0,   0,   1,   0
     211.356,    17,Finish(1),before,   1,   0,   0,   1,   0
