# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:45
# parameter: seed = 1896607
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.509,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.509,     2,Finish(1), after,   2,   0,   0,   0,   1
      12.516,     1,  Arrival,before,   1,   0,   0,   0,   1
      12.516,     1,  Arrival, after,   3,   0,   0,   1,   1
      14.520,     5,Finish(1),before,   2,   0,   0,   1,   1
      14.520,     5,Finish(1), after,   2,   0,   1,   0,   1
      17.198,     3,Finish(2),before,   1,   0,   1,   0,   1
      17.198,     3,Finish(2), after,   2,   0,   0,   0,   1
      32.967,     6,Finish(2),before,   1,   0,   0,   0,   1
      32.967,     6,Finish(2), after,   1,   0,   0,   0,   0
      39.350,     4,  Arrival,before,   0,   0,   0,   0,   0
      39.350,     4,  Arrival, after,   2,   0,   0,   1,   0
      42.249,     8,Finish(1),before,   1,   0,   0,   1,   0
      42.249,     8,Finish(1), after,   2,   0,   0,   0,   1
      53.436,     7,  Arrival,before,   1,   0,   0,   0,   1
      53.436,     7,  Arrival, after,   3,   0,   0,   1,   1
      55.240,    11,Finish(1),before,   2,   0,   0,   1,   1
      55.240,    11,Finish(1), after,   2,   0,   1,   0,   1
      64.738,     9,Finish(2),before,   1,   0,   1,   0,   1
      64.738,     9,Finish(2), after,   2,   0,   0,   0,   1
      84.238,    12,Finish(2),before,   1,   0,   0,   0,   1
      84.238,    12,Finish(2), after,   1,   0,   0,   0,   0
     105.753,    10,  Arrival,before,   0,   0,   0,   0,   0
     105.753,    10,  Arrival, after,   2,   0,   0,   1,   0
     109.518,    14,Finish(1),before,   1,   0,   0,   1,   0
     109.518,    14,Finish(1), after,   2,   0,   0,   0,   1
     124.309,    13,  Arrival,before,   1,   0,   0,   0,   1
     124.309,    13,  Arrival, after,   3,   0,   0,   1,   1
     124.949,    15,Finish(2),before,   2,   0,   0,   1,   1
     124.949,    15,Finish(2), after,   2,   0,   0,   1,   0
     160.097,    17,Finish(1),before,   1,   0,   0,   1,   0
