# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:35
# parameter: seed = 1896461
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.035,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.035,     2,Finish(1), after,   2,   0,   0,   0,   1
      14.485,     3,Finish(2),before,   1,   0,   0,   0,   1
      14.485,     3,Finish(2), after,   1,   0,   0,   0,   0
      14.487,     1,  Arrival,before,   0,   0,   0,   0,   0
      14.487,     1,  Arrival, after,   2,   0,   0,   1,   0
      26.235,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.235,     5,Finish(1), after,   2,   0,   0,   0,   1
      40.991,     6,Finish(2),before,   1,   0,   0,   0,   1
      40.991,     6,Finish(2), after,   1,   0,   0,   0,   0
      69.233,     4,  Arrival,before,   0,   0,   0,   0,   0
      69.233,     4,  Arrival, after,   2,   0,   0,   1,   0
      70.610,     8,Finish(1),before,   1,   0,   0,   1,   0
      70.610,     8,Finish(1), after,   2,   0,   0,   0,   1
      82.851,     9,Finish(2),before,   1,   0,   0,   0,   1
      82.851,     9,Finish(2), after,   1,   0,   0,   0,   0
     120.069,     7,  Arrival,before,   0,   0,   0,   0,   0
     120.069,     7,  Arrival, after,   2,   0,   0,   1,   0
     137.104,    11,Finish(1),before,   1,   0,   0,   1,   0
     137.104,    11,Finish(1), after,   2,   0,   0,   0,   1
     152.743,    10,  Arrival,before,   1,   0,   0,   0,   1
     152.743,    10,  Arrival, after,   3,   0,   0,   1,   1
     156.334,    12,Finish(2),before,   2,   0,   0,   1,   1
     156.334,    12,Finish(2), after,   2,   0,   0,   1,   0
     161.047,    14,Finish(1),before,   1,   0,   0,   1,   0
     161.047,    14,Finish(1), after,   2,   0,   0,   0,   1
     177.405,    15,Finish(2),before,   1,   0,   0,   0,   1
     177.405,    15,Finish(2), after,   1,   0,   0,   0,   0
     206.008,    13,  Arrival,before,   0,   0,   0,   0,   0
     206.008,    13,  Arrival, after,   2,   0,   0,   1,   0
     223.175,    17,Finish(1),before,   1,   0,   0,   1,   0
