# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896485
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       9.481,     2,Finish(1),before,   1,   0,   0,   1,   0
       9.481,     2,Finish(1), after,   2,   0,   0,   0,   1
      26.551,     3,Finish(2),before,   1,   0,   0,   0,   1
      26.551,     3,Finish(2), after,   1,   0,   0,   0,   0
      31.916,     1,  Arrival,before,   0,   0,   0,   0,   0
      31.916,     1,  Arrival, after,   2,   0,   0,   1,   0
      34.951,     5,Finish(1),before,   1,   0,   0,   1,   0
      34.951,     5,Finish(1), after,   2,   0,   0,   0,   1
      49.268,     6,Finish(2),before,   1,   0,   0,   0,   1
      49.268,     6,Finish(2), after,   1,   0,   0,   0,   0
      61.033,     4,  Arrival,before,   0,   0,   0,   0,   0
      61.033,     4,  Arrival, after,   2,   0,   0,   1,   0
      65.243,     8,Finish(1),before,   1,   0,   0,   1,   0
      65.243,     8,Finish(1), after,   2,   0,   0,   0,   1
      82.269,     9,Finish(2),before,   1,   0,   0,   0,   1
      82.269,     9,Finish(2), after,   1,   0,   0,   0,   0
      85.445,     7,  Arrival,before,   0,   0,   0,   0,   0
      85.445,     7,  Arrival, after,   2,   0,   0,   1,   0
      88.023,    11,Finish(1),before,   1,   0,   0,   1,   0
      88.023,    11,Finish(1), after,   2,   0,   0,   0,   1
     101.134,    12,Finish(2),before,   1,   0,   0,   0,   1
     101.134,    12,Finish(2), after,   1,   0,   0,   0,   0
     135.155,    10,  Arrival,before,   0,   0,   0,   0,   0
     135.155,    10,  Arrival, after,   2,   0,   0,   1,   0
     147.708,    14,Finish(1),before,   1,   0,   0,   1,   0
     147.708,    14,Finish(1), after,   2,   0,   0,   0,   1
     158.418,    15,Finish(2),before,   1,   0,   0,   0,   1
     158.418,    15,Finish(2), after,   1,   0,   0,   0,   0
     179.427,    13,  Arrival,before,   0,   0,   0,   0,   0
     179.427,    13,  Arrival, after,   2,   0,   0,   1,   0
     183.293,    17,Finish(1),before,   1,   0,   0,   1,   0
