# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896545
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      19.739,     2,Finish(1),before,   1,   0,   0,   1,   0
      19.739,     2,Finish(1), after,   2,   0,   0,   0,   1
      34.257,     3,Finish(2),before,   1,   0,   0,   0,   1
      34.257,     3,Finish(2), after,   1,   0,   0,   0,   0
      51.490,     1,  Arrival,before,   0,   0,   0,   0,   0
      51.490,     1,  Arrival, after,   2,   0,   0,   1,   0
      54.713,     5,Finish(1),before,   1,   0,   0,   1,   0
      54.713,     5,Finish(1), after,   2,   0,   0,   0,   1
      64.533,     4,  Arrival,before,   1,   0,   0,   0,   1
      64.533,     4,  Arrival, after,   3,   0,   0,   1,   1
      65.214,     8,Finish(1),before,   2,   0,   0,   1,   1
      65.214,     8,Finish(1), after,   2,   0,   1,   0,   1
      71.571,     6,Finish(2),before,   1,   0,   1,   0,   1
      71.571,     6,Finish(2), after,   2,   0,   0,   0,   1
      90.250,     9,Finish(2),before,   1,   0,   0,   0,   1
      90.250,     9,Finish(2), after,   1,   0,   0,   0,   0
      94.883,     7,  Arrival,before,   0,   0,   0,   0,   0
      94.883,     7,  Arrival, after,   2,   0,   0,   1,   0
      97.124,    11,Finish(1),before,   1,   0,   0,   1,   0
      97.124,    11,Finish(1), after,   2,   0,   0,   0,   1
     114.538,    12,Finish(2),before,   1,   0,   0,   0,   1
     114.538,    12,Finish(2), after,   1,   0,   0,   0,   0
     115.187,    10,  Arrival,before,   0,   0,   0,   0,   0
     115.187,    10,  Arrival, after,   2,   0,   0,   1,   0
     120.016,    14,Finish(1),before,   1,   0,   0,   1,   0
     120.016,    14,Finish(1), after,   2,   0,   0,   0,   1
     138.173,    15,Finish(2),before,   1,   0,   0,   0,   1
     138.173,    15,Finish(2), after,   1,   0,   0,   0,   0
     160.976,    13,  Arrival,before,   0,   0,   0,   0,   0
     160.976,    13,  Arrival, after,   2,   0,   0,   1,   0
     173.758,    17,Finish(1),before,   1,   0,   0,   1,   0
