# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:40
# parameter: seed = 1896528
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.700,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.700,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.144,     1,  Arrival,before,   1,   0,   0,   0,   1
      21.144,     1,  Arrival, after,   3,   0,   0,   1,   1
      22.992,     3,Finish(2),before,   2,   0,   0,   1,   1
      22.992,     3,Finish(2), after,   2,   0,   0,   1,   0
      27.209,     5,Finish(1),before,   1,   0,   0,   1,   0
      27.209,     5,Finish(1), after,   2,   0,   0,   0,   1
      44.341,     4,  Arrival,before,   1,   0,   0,   0,   1
      44.341,     4,  Arrival, after,   3,   0,   0,   1,   1
      47.265,     8,Finish(1),before,   2,   0,   0,   1,   1
      47.265,     8,Finish(1), after,   2,   0,   1,   0,   1
      49.083,     6,Finish(2),before,   1,   0,   1,   0,   1
      49.083,     6,Finish(2), after,   2,   0,   0,   0,   1
      63.574,     9,Finish(2),before,   1,   0,   0,   0,   1
      63.574,     9,Finish(2), after,   1,   0,   0,   0,   0
      71.409,     7,  Arrival,before,   0,   0,   0,   0,   0
      71.409,     7,  Arrival, after,   2,   0,   0,   1,   0
      94.021,    11,Finish(1),before,   1,   0,   0,   1,   0
      94.021,    11,Finish(1), after,   2,   0,   0,   0,   1
     111.652,    12,Finish(2),before,   1,   0,   0,   0,   1
     111.652,    12,Finish(2), after,   1,   0,   0,   0,   0
     121.645,    10,  Arrival,before,   0,   0,   0,   0,   0
     121.645,    10,  Arrival, after,   2,   0,   0,   1,   0
     126.914,    14,Finish(1),before,   1,   0,   0,   1,   0
     126.914,    14,Finish(1), after,   2,   0,   0,   0,   1
     138.478,    15,Finish(2),before,   1,   0,   0,   0,   1
     138.478,    15,Finish(2), after,   1,   0,   0,   0,   0
     171.803,    13,  Arrival,before,   0,   0,   0,   0,   0
     171.803,    13,  Arrival, after,   2,   0,   0,   1,   0
     175.781,    17,Finish(1),before,   1,   0,   0,   1,   0
