# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896552
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      19.629,     2,Finish(1),before,   1,   0,   0,   1,   0
      19.629,     2,Finish(1), after,   2,   0,   0,   0,   1
      33.469,     3,Finish(2),before,   1,   0,   0,   0,   1
      33.469,     3,Finish(2), after,   1,   0,   0,   0,   0
      38.574,     1,  Arrival,before,   0,   0,   0,   0,   0
      38.574,     1,  Arrival, after,   2,   0,   0,   1,   0
      51.240,     5,Finish(1),before,   1,   0,   0,   1,   0
      51.240,     5,Finish(1), after,   2,   0,   0,   0,   1
      72.822,     6,Finish(2),before,   1,   0,   0,   0,   1
      72.822,     6,Finish(2), after,   1,   0,   0,   0,   0
      84.141,     4,  Arrival,before,   0,   0,   0,   0,   0
      84.141,     4,  Arrival, after,   2,   0,   0,   1,   0
      98.709,     8,Finish(1),before,   1,   0,   0,   1,   0
      98.709,     8,Finish(1), after,   2,   0,   0,   0,   1
     114.836,     9,Finish(2),before,   1,   0,   0,   0,   1
     114.836,     9,Finish(2), after,   1,   0,   0,   0,   0
     132.784,     7,  Arrival,before,   0,   0,   0,   0,   0
     132.784,     7,  Arrival, after,   2,   0,   0,   1,   0
     147.199,    11,Finish(1),before,   1,   0,   0,   1,   0
     147.199,    11,Finish(1), after,   2,   0,   0,   0,   1
     152.057,    10,  Arrival,before,   1,   0,   0,   0,   1
     152.057,    10,  Arrival, after,   3,   0,   0,   1,   1
     161.757,    12,Finish(2),before,   2,   0,   0,   1,   1
     161.757,    12,Finish(2), after,   2,   0,   0,   1,   0
     176.620,    14,Finish(1),before,   1,   0,   0,   1,   0
     176.620,    14,Finish(1), after,   2,   0,   0,   0,   1
     190.706,    15,Finish(2),before,   1,   0,   0,   0,   1
     190.706,    15,Finish(2), after,   1,   0,   0,   0,   0
     193.223,    13,  Arrival,before,   0,   0,   0,   0,   0
     193.223,    13,  Arrival, after,   2,   0,   0,   1,   0
     193.774,    17,Finish(1),before,   1,   0,   0,   1,   0
