# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896482
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      13.078,     2,Finish(1),before,   1,   0,   0,   1,   0
      13.078,     2,Finish(1), after,   2,   0,   0,   0,   1
      23.738,     1,  Arrival,before,   1,   0,   0,   0,   1
      23.738,     1,  Arrival, after,   3,   0,   0,   1,   1
      23.845,     5,Finish(1),before,   2,   0,   0,   1,   1
      23.845,     5,Finish(1), after,   2,   0,   1,   0,   1
      29.041,     3,Finish(2),before,   1,   0,   1,   0,   1
      29.041,     3,Finish(2), after,   2,   0,   0,   0,   1
      49.130,     6,Finish(2),before,   1,   0,   0,   0,   1
      49.130,     6,Finish(2), after,   1,   0,   0,   0,   0
      80.058,     4,  Arrival,before,   0,   0,   0,   0,   0
      80.058,     4,  Arrival, after,   2,   0,   0,   1,   0
      93.284,     8,Finish(1),before,   1,   0,   0,   1,   0
      93.284,     8,Finish(1), after,   2,   0,   0,   0,   1
     109.254,     9,Finish(2),before,   1,   0,   0,   0,   1
     109.254,     9,Finish(2), after,   1,   0,   0,   0,   0
     137.773,     7,  Arrival,before,   0,   0,   0,   0,   0
     137.773,     7,  Arrival, after,   2,   0,   0,   1,   0
     149.237,    11,Finish(1),before,   1,   0,   0,   1,   0
     149.237,    11,Finish(1), after,   2,   0,   0,   0,   1
     167.354,    10,  Arrival,before,   1,   0,   0,   0,   1
     167.354,    10,  Arrival, after,   3,   0,   0,   1,   1
     168.937,    12,Finish(2),before,   2,   0,   0,   1,   1
     168.937,    12,Finish(2), after,   2,   0,   0,   1,   0
     206.750,    13,  Arrival,before,   1,   0,   0,   1,   0
     206.750,    13,  Arrival, after,   2,   1,   0,   1,   0
     240.080,    15,  Arrival,before,   1,   1,   0,   1,   0
     240.080,    15,  Arrival, after,   2,   2,   0,   1,   0
     241.660,    14,Finish(1),before,   1,   2,   0,   1,   0
     241.660,    14,Finish(1), after,   3,   1,   0,   1,   1
     249.665,    17,Finish(1),before,   2,   1,   0,   1,   1
