# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896521
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       7.441,     2,Finish(1),before,   1,   0,   0,   1,   0
       7.441,     2,Finish(1), after,   2,   0,   0,   0,   1
      23.518,     3,Finish(2),before,   1,   0,   0,   0,   1
      23.518,     3,Finish(2), after,   1,   0,   0,   0,   0
      34.061,     1,  Arrival,before,   0,   0,   0,   0,   0
      34.061,     1,  Arrival, after,   2,   0,   0,   1,   0
      34.341,     5,Finish(1),before,   1,   0,   0,   1,   0
      34.341,     5,Finish(1), after,   2,   0,   0,   0,   1
      50.506,     6,Finish(2),before,   1,   0,   0,   0,   1
      50.506,     6,Finish(2), after,   1,   0,   0,   0,   0
      72.733,     4,  Arrival,before,   0,   0,   0,   0,   0
      72.733,     4,  Arrival, after,   2,   0,   0,   1,   0
      77.311,     8,Finish(1),before,   1,   0,   0,   1,   0
      77.311,     8,Finish(1), after,   2,   0,   0,   0,   1
      92.358,     9,Finish(2),before,   1,   0,   0,   0,   1
      92.358,     9,Finish(2), after,   1,   0,   0,   0,   0
     129.508,     7,  Arrival,before,   0,   0,   0,   0,   0
     129.508,     7,  Arrival, after,   2,   0,   0,   1,   0
     130.148,    11,Finish(1),before,   1,   0,   0,   1,   0
     130.148,    11,Finish(1), after,   2,   0,   0,   0,   1
     146.148,    12,Finish(2),before,   1,   0,   0,   0,   1
     146.148,    12,Finish(2), after,   1,   0,   0,   0,   0
     180.774,    10,  Arrival,before,   0,   0,   0,   0,   0
     180.774,    10,  Arrival, after,   2,   0,   0,   1,   0
     229.495,    14,Finish(1),before,   1,   0,   0,   1,   0
     229.495,    14,Finish(1), after,   2,   0,   0,   0,   1
     235.556,    13,  Arrival,before,   1,   0,   0,   0,   1
     235.556,    13,  Arrival, after,   3,   0,   0,   1,   1
     238.367,    17,Finish(1),before,   2,   0,   0,   1,   1
     238.367,    17,Finish(1), after,   2,   0,   1,   0,   1
     246.553,    15,Finish(2),before,   1,   0,   1,   0,   1
