# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896476
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      21.794,     2,Finish(1),before,   1,   0,   0,   1,   0
      21.794,     2,Finish(1), after,   2,   0,   0,   0,   1
      33.957,     3,Finish(2),before,   1,   0,   0,   0,   1
      33.957,     3,Finish(2), after,   1,   0,   0,   0,   0
      55.380,     1,  Arrival,before,   0,   0,   0,   0,   0
      55.380,     1,  Arrival, after,   2,   0,   0,   1,   0
      63.462,     5,Finish(1),before,   1,   0,   0,   1,   0
      63.462,     5,Finish(1), after,   2,   0,   0,   0,   1
      70.108,     4,  Arrival,before,   1,   0,   0,   0,   1
      70.108,     4,  Arrival, after,   3,   0,   0,   1,   1
      71.679,     8,Finish(1),before,   2,   0,   0,   1,   1
      71.679,     8,Finish(1), after,   2,   0,   1,   0,   1
      79.878,     6,Finish(2),before,   1,   0,   1,   0,   1
      79.878,     6,Finish(2), after,   2,   0,   0,   0,   1
      95.627,     9,Finish(2),before,   1,   0,   0,   0,   1
      95.627,     9,Finish(2), after,   1,   0,   0,   0,   0
      98.429,     7,  Arrival,before,   0,   0,   0,   0,   0
      98.429,     7,  Arrival, after,   2,   0,   0,   1,   0
      99.395,    11,Finish(1),before,   1,   0,   0,   1,   0
      99.395,    11,Finish(1), after,   2,   0,   0,   0,   1
     113.960,    12,Finish(2),before,   1,   0,   0,   0,   1
     113.960,    12,Finish(2), after,   1,   0,   0,   0,   0
     135.751,    10,  Arrival,before,   0,   0,   0,   0,   0
     135.751,    10,  Arrival, after,   2,   0,   0,   1,   0
     138.437,    14,Finish(1),before,   1,   0,   0,   1,   0
     138.437,    14,Finish(1), after,   2,   0,   0,   0,   1
     152.468,    15,Finish(2),before,   1,   0,   0,   0,   1
     152.468,    15,Finish(2), after,   1,   0,   0,   0,   0
     165.395,    13,  Arrival,before,   0,   0,   0,   0,   0
     165.395,    13,  Arrival, after,   2,   0,   0,   1,   0
     167.596,    17,Finish(1),before,   1,   0,   0,   1,   0
