# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:45
# parameter: seed = 1896604
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      27.201,     2,Finish(1),before,   1,   0,   0,   1,   0
      27.201,     2,Finish(1), after,   2,   0,   0,   0,   1
      44.390,     3,Finish(2),before,   1,   0,   0,   0,   1
      44.390,     3,Finish(2), after,   1,   0,   0,   0,   0
      52.337,     1,  Arrival,before,   0,   0,   0,   0,   0
      52.337,     1,  Arrival, after,   2,   0,   0,   1,   0
      60.367,     5,Finish(1),before,   1,   0,   0,   1,   0
      60.367,     5,Finish(1), after,   2,   0,   0,   0,   1
      74.379,     6,Finish(2),before,   1,   0,   0,   0,   1
      74.379,     6,Finish(2), after,   1,   0,   0,   0,   0
     106.375,     4,  Arrival,before,   0,   0,   0,   0,   0
     106.375,     4,  Arrival, after,   2,   0,   0,   1,   0
     116.692,     8,Finish(1),before,   1,   0,   0,   1,   0
     116.692,     8,Finish(1), after,   2,   0,   0,   0,   1
     133.745,     9,Finish(2),before,   1,   0,   0,   0,   1
     133.745,     9,Finish(2), after,   1,   0,   0,   0,   0
     153.764,     7,  Arrival,before,   0,   0,   0,   0,   0
     153.764,     7,  Arrival, after,   2,   0,   0,   1,   0
     155.604,    11,Finish(1),before,   1,   0,   0,   1,   0
     155.604,    11,Finish(1), after,   2,   0,   0,   0,   1
     176.435,    12,Finish(2),before,   1,   0,   0,   0,   1
     176.435,    12,Finish(2), after,   1,   0,   0,   0,   0
     185.951,    10,  Arrival,before,   0,   0,   0,   0,   0
     185.951,    10,  Arrival, after,   2,   0,   0,   1,   0
     188.658,    14,Finish(1),before,   1,   0,   0,   1,   0
     188.658,    14,Finish(1), after,   2,   0,   0,   0,   1
     199.631,    13,  Arrival,before,   1,   0,   0,   0,   1
     199.631,    13,  Arrival, after,   3,   0,   0,   1,   1
     208.517,    17,Finish(1),before,   2,   0,   0,   1,   1
     208.517,    17,Finish(1), after,   2,   0,   1,   0,   1
     208.995,    15,Finish(2),before,   1,   0,   1,   0,   1
