# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896470
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       7.477,     2,Finish(1),before,   1,   0,   0,   1,   0
       7.477,     2,Finish(1), after,   2,   0,   0,   0,   1
      24.808,     3,Finish(2),before,   1,   0,   0,   0,   1
      24.808,     3,Finish(2), after,   1,   0,   0,   0,   0
      39.023,     1,  Arrival,before,   0,   0,   0,   0,   0
      39.023,     1,  Arrival, after,   2,   0,   0,   1,   0
      46.401,     5,Finish(1),before,   1,   0,   0,   1,   0
      46.401,     5,Finish(1), after,   2,   0,   0,   0,   1
      60.158,     4,  Arrival,before,   1,   0,   0,   0,   1
      60.158,     4,  Arrival, after,   3,   0,   0,   1,   1
      61.934,     6,Finish(2),before,   2,   0,   0,   1,   1
      61.934,     6,Finish(2), after,   2,   0,   0,   1,   0
      66.209,     8,Finish(1),before,   1,   0,   0,   1,   0
      66.209,     8,Finish(1), after,   2,   0,   0,   0,   1
      81.798,     9,Finish(2),before,   1,   0,   0,   0,   1
      81.798,     9,Finish(2), after,   1,   0,   0,   0,   0
     107.085,     7,  Arrival,before,   0,   0,   0,   0,   0
     107.085,     7,  Arrival, after,   2,   0,   0,   1,   0
     109.991,    11,Finish(1),before,   1,   0,   0,   1,   0
     109.991,    11,Finish(1), after,   2,   0,   0,   0,   1
     125.846,    12,Finish(2),before,   1,   0,   0,   0,   1
     125.846,    12,Finish(2), after,   1,   0,   0,   0,   0
     152.148,    10,  Arrival,before,   0,   0,   0,   0,   0
     152.148,    10,  Arrival, after,   2,   0,   0,   1,   0
     161.467,    14,Finish(1),before,   1,   0,   0,   1,   0
     161.467,    14,Finish(1), after,   2,   0,   0,   0,   1
     172.040,    13,  Arrival,before,   1,   0,   0,   0,   1
     172.040,    13,  Arrival, after,   3,   0,   0,   1,   1
     174.688,    17,Finish(1),before,   2,   0,   0,   1,   1
     174.688,    17,Finish(1), after,   2,   0,   1,   0,   1
     179.958,    15,Finish(2),before,   1,   0,   1,   0,   1
