# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:40
# parameter: seed = 1896535
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      30.270,     2,Finish(1),before,   1,   0,   0,   1,   0
      30.270,     2,Finish(1), after,   2,   0,   0,   0,   1
      43.465,     3,Finish(2),before,   1,   0,   0,   0,   1
      43.465,     3,Finish(2), after,   1,   0,   0,   0,   0
      56.228,     1,  Arrival,before,   0,   0,   0,   0,   0
      56.228,     1,  Arrival, after,   2,   0,   0,   1,   0
      74.785,     5,Finish(1),before,   1,   0,   0,   1,   0
      74.785,     5,Finish(1), after,   2,   0,   0,   0,   1
      86.121,     6,Finish(2),before,   1,   0,   0,   0,   1
      86.121,     6,Finish(2), after,   1,   0,   0,   0,   0
     111.950,     4,  Arrival,before,   0,   0,   0,   0,   0
     111.950,     4,  Arrival, after,   2,   0,   0,   1,   0
     126.147,     8,Finish(1),before,   1,   0,   0,   1,   0
     126.147,     8,Finish(1), after,   2,   0,   0,   0,   1
     140.129,     9,Finish(2),before,   1,   0,   0,   0,   1
     140.129,     9,Finish(2), after,   1,   0,   0,   0,   0
     157.310,     7,  Arrival,before,   0,   0,   0,   0,   0
     157.310,     7,  Arrival, after,   2,   0,   0,   1,   0
     175.231,    11,Finish(1),before,   1,   0,   0,   1,   0
     175.231,    11,Finish(1), after,   2,   0,   0,   0,   1
     190.516,    12,Finish(2),before,   1,   0,   0,   0,   1
     190.516,    12,Finish(2), after,   1,   0,   0,   0,   0
     206.515,    10,  Arrival,before,   0,   0,   0,   0,   0
     206.515,    10,  Arrival, after,   2,   0,   0,   1,   0
     237.406,    14,Finish(1),before,   1,   0,   0,   1,   0
     237.406,    14,Finish(1), after,   2,   0,   0,   0,   1
     252.051,    13,  Arrival,before,   1,   0,   0,   0,   1
     252.051,    13,  Arrival, after,   3,   0,   0,   1,   1
     256.714,    17,Finish(1),before,   2,   0,   0,   1,   1
     256.714,    17,Finish(1), after,   2,   0,   1,   0,   1
     257.085,    15,Finish(2),before,   1,   0,   1,   0,   1
