# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896553
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.791,     2,Finish(1),before,   1,   0,   0,   1,   0
      25.791,     2,Finish(1), after,   2,   0,   0,   0,   1
      44.969,     3,Finish(2),before,   1,   0,   0,   0,   1
      44.969,     3,Finish(2), after,   1,   0,   0,   0,   0
      57.300,     1,  Arrival,before,   0,   0,   0,   0,   0
      57.300,     1,  Arrival, after,   2,   0,   0,   1,   0
      58.092,     5,Finish(1),before,   1,   0,   0,   1,   0
      58.092,     5,Finish(1), after,   2,   0,   0,   0,   1
      79.047,     6,Finish(2),before,   1,   0,   0,   0,   1
      79.047,     6,Finish(2), after,   1,   0,   0,   0,   0
      93.800,     4,  Arrival,before,   0,   0,   0,   0,   0
      93.800,     4,  Arrival, after,   2,   0,   0,   1,   0
     122.973,     8,Finish(1),before,   1,   0,   0,   1,   0
     122.973,     8,Finish(1), after,   2,   0,   0,   0,   1
     131.342,     7,  Arrival,before,   1,   0,   0,   0,   1
     131.342,     7,  Arrival, after,   3,   0,   0,   1,   1
     139.975,    11,Finish(1),before,   2,   0,   0,   1,   1
     139.975,    11,Finish(1), after,   2,   0,   1,   0,   1
     141.037,     9,Finish(2),before,   1,   0,   1,   0,   1
     141.037,     9,Finish(2), after,   2,   0,   0,   0,   1
     155.662,    12,Finish(2),before,   1,   0,   0,   0,   1
     155.662,    12,Finish(2), after,   1,   0,   0,   0,   0
     157.325,    10,  Arrival,before,   0,   0,   0,   0,   0
     157.325,    10,  Arrival, after,   2,   0,   0,   1,   0
     170.238,    14,Finish(1),before,   1,   0,   0,   1,   0
     170.238,    14,Finish(1), after,   2,   0,   0,   0,   1
     184.115,    13,  Arrival,before,   1,   0,   0,   0,   1
     184.115,    13,  Arrival, after,   3,   0,   0,   1,   1
     188.001,    15,Finish(2),before,   2,   0,   0,   1,   1
     188.001,    15,Finish(2), after,   2,   0,   0,   1,   0
     189.981,    17,Finish(1),before,   1,   0,   0,   1,   0
