# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:40
# parameter: seed = 1896525
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.133,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.133,     2,Finish(1), after,   2,   0,   0,   0,   1
      12.965,     1,  Arrival,before,   1,   0,   0,   0,   1
      12.965,     1,  Arrival, after,   3,   0,   0,   1,   1
      13.333,     5,Finish(1),before,   2,   0,   0,   1,   1
      13.333,     5,Finish(1), after,   2,   0,   1,   0,   1
      17.976,     3,Finish(2),before,   1,   0,   1,   0,   1
      17.976,     3,Finish(2), after,   2,   0,   0,   0,   1
      33.882,     6,Finish(2),before,   1,   0,   0,   0,   1
      33.882,     6,Finish(2), after,   1,   0,   0,   0,   0
      34.113,     4,  Arrival,before,   0,   0,   0,   0,   0
      34.113,     4,  Arrival, after,   2,   0,   0,   1,   0
      45.911,     8,Finish(1),before,   1,   0,   0,   1,   0
      45.911,     8,Finish(1), after,   2,   0,   0,   0,   1
      59.387,     9,Finish(2),before,   1,   0,   0,   0,   1
      59.387,     9,Finish(2), after,   1,   0,   0,   0,   0
      83.029,     7,  Arrival,before,   0,   0,   0,   0,   0
      83.029,     7,  Arrival, after,   2,   0,   0,   1,   0
      97.316,    11,Finish(1),before,   1,   0,   0,   1,   0
      97.316,    11,Finish(1), after,   2,   0,   0,   0,   1
     107.722,    12,Finish(2),before,   1,   0,   0,   0,   1
     107.722,    12,Finish(2), after,   1,   0,   0,   0,   0
     117.452,    10,  Arrival,before,   0,   0,   0,   0,   0
     117.452,    10,  Arrival, after,   2,   0,   0,   1,   0
     117.980,    14,Finish(1),before,   1,   0,   0,   1,   0
     117.980,    14,Finish(1), after,   2,   0,   0,   0,   1
     135.139,    15,Finish(2),before,   1,   0,   0,   0,   1
     135.139,    15,Finish(2), after,   1,   0,   0,   0,   0
     140.594,    13,  Arrival,before,   0,   0,   0,   0,   0
     140.594,    13,  Arrival, after,   2,   0,   0,   1,   0
     149.869,    17,Finish(1),before,   1,   0,   0,   1,   0
