# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896631
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       9.580,     2,Finish(1),before,   1,   0,   0,   1,   0
       9.580,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.946,     3,Finish(2),before,   1,   0,   0,   0,   1
      21.946,     3,Finish(2), after,   1,   0,   0,   0,   0
      29.946,     1,  Arrival,before,   0,   0,   0,   0,   0
      29.946,     1,  Arrival, after,   2,   0,   0,   1,   0
      36.259,     5,Finish(1),before,   1,   0,   0,   1,   0
      36.259,     5,Finish(1), after,   2,   0,   0,   0,   1
      51.672,     6,Finish(2),before,   1,   0,   0,   0,   1
      51.672,     6,Finish(2), after,   1,   0,   0,   0,   0
      79.150,     4,  Arrival,before,   0,   0,   0,   0,   0
      79.150,     4,  Arrival, after,   2,   0,   0,   1,   0
      92.599,     8,Finish(1),before,   1,   0,   0,   1,   0
      92.599,     8,Finish(1), after,   2,   0,   0,   0,   1
     106.497,     9,Finish(2),before,   1,   0,   0,   0,   1
     106.497,     9,Finish(2), after,   1,   0,   0,   0,   0
     114.812,     7,  Arrival,before,   0,   0,   0,   0,   0
     114.812,     7,  Arrival, after,   2,   0,   0,   1,   0
     118.006,    11,Finish(1),before,   1,   0,   0,   1,   0
     118.006,    11,Finish(1), after,   2,   0,   0,   0,   1
     130.756,    12,Finish(2),before,   1,   0,   0,   0,   1
     130.756,    12,Finish(2), after,   1,   0,   0,   0,   0
     136.166,    10,  Arrival,before,   0,   0,   0,   0,   0
     136.166,    10,  Arrival, after,   2,   0,   0,   1,   0
     142.624,    14,Finish(1),before,   1,   0,   0,   1,   0
     142.624,    14,Finish(1), after,   2,   0,   0,   0,   1
     152.579,    15,Finish(2),before,   1,   0,   0,   0,   1
     152.579,    15,Finish(2), after,   1,   0,   0,   0,   0
     193.728,    13,  Arrival,before,   0,   0,   0,   0,   0
     193.728,    13,  Arrival, after,   2,   0,   0,   1,   0
     210.925,    17,Finish(1),before,   1,   0,   0,   1,   0
