# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896477
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.958,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.958,     2,Finish(1), after,   2,   0,   0,   0,   1
      26.106,     1,  Arrival,before,   1,   0,   0,   0,   1
      26.106,     1,  Arrival, after,   3,   0,   0,   1,   1
      27.447,     3,Finish(2),before,   2,   0,   0,   1,   1
      27.447,     3,Finish(2), after,   2,   0,   0,   1,   0
      48.479,     5,Finish(1),before,   1,   0,   0,   1,   0
      48.479,     5,Finish(1), after,   2,   0,   0,   0,   1
      67.887,     6,Finish(2),before,   1,   0,   0,   0,   1
      67.887,     6,Finish(2), after,   1,   0,   0,   0,   0
      79.767,     4,  Arrival,before,   0,   0,   0,   0,   0
      79.767,     4,  Arrival, after,   2,   0,   0,   1,   0
      96.986,     7,  Arrival,before,   1,   0,   0,   1,   0
      96.986,     7,  Arrival, after,   2,   1,   0,   1,   0
     112.869,     8,Finish(1),before,   1,   1,   0,   1,   0
     112.869,     8,Finish(1), after,   3,   0,   0,   1,   1
     118.425,     9,  Arrival,before,   2,   0,   0,   1,   1
     118.425,     9,  Arrival, after,   3,   1,   0,   1,   1
     131.208,    11,Finish(2),before,   2,   1,   0,   1,   1
     131.208,    11,Finish(2), after,   2,   1,   0,   1,   0
     133.909,    10,Finish(1),before,   1,   1,   0,   1,   0
     133.909,    10,Finish(1), after,   3,   0,   0,   1,   1
     138.107,    13,Finish(1),before,   2,   0,   0,   1,   1
     138.107,    13,Finish(1), after,   2,   0,   1,   0,   1
     150.273,    14,Finish(2),before,   1,   0,   1,   0,   1
     150.273,    14,Finish(2), after,   2,   0,   0,   0,   1
     160.086,    12,  Arrival,before,   1,   0,   0,   0,   1
     160.086,    12,  Arrival, after,   3,   0,   0,   1,   1
     164.428,    15,Finish(2),before,   2,   0,   0,   1,   1
     164.428,    15,Finish(2), after,   2,   0,   0,   1,   0
     164.485,    17,Finish(1),before,   1,   0,   0,   1,   0
