# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896505
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.631,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.631,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.463,     3,Finish(2),before,   1,   0,   0,   0,   1
      19.463,     3,Finish(2), after,   1,   0,   0,   0,   0
      22.441,     1,  Arrival,before,   0,   0,   0,   0,   0
      22.441,     1,  Arrival, after,   2,   0,   0,   1,   0
      28.521,     5,Finish(1),before,   1,   0,   0,   1,   0
      28.521,     5,Finish(1), after,   2,   0,   0,   0,   1
      45.474,     6,Finish(2),before,   1,   0,   0,   0,   1
      45.474,     6,Finish(2), after,   1,   0,   0,   0,   0
      62.200,     4,  Arrival,before,   0,   0,   0,   0,   0
      62.200,     4,  Arrival, after,   2,   0,   0,   1,   0
      69.802,     8,Finish(1),before,   1,   0,   0,   1,   0
      69.802,     8,Finish(1), after,   2,   0,   0,   0,   1
      87.333,     9,Finish(2),before,   1,   0,   0,   0,   1
      87.333,     9,Finish(2), after,   1,   0,   0,   0,   0
     104.591,     7,  Arrival,before,   0,   0,   0,   0,   0
     104.591,     7,  Arrival, after,   2,   0,   0,   1,   0
     110.325,    11,Finish(1),before,   1,   0,   0,   1,   0
     110.325,    11,Finish(1), after,   2,   0,   0,   0,   1
     126.258,    12,Finish(2),before,   1,   0,   0,   0,   1
     126.258,    12,Finish(2), after,   1,   0,   0,   0,   0
     144.499,    10,  Arrival,before,   0,   0,   0,   0,   0
     144.499,    10,  Arrival, after,   2,   0,   0,   1,   0
     162.253,    14,Finish(1),before,   1,   0,   0,   1,   0
     162.253,    14,Finish(1), after,   2,   0,   0,   0,   1
     177.202,    15,Finish(2),before,   1,   0,   0,   0,   1
     177.202,    15,Finish(2), after,   1,   0,   0,   0,   0
     189.277,    13,  Arrival,before,   0,   0,   0,   0,   0
     189.277,    13,  Arrival, after,   2,   0,   0,   1,   0
     195.610,    17,Finish(1),before,   1,   0,   0,   1,   0
