# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896464
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.625,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.625,     2,Finish(1), after,   2,   0,   0,   0,   1
      15.944,     3,Finish(2),before,   1,   0,   0,   0,   1
      15.944,     3,Finish(2), after,   1,   0,   0,   0,   0
      22.665,     1,  Arrival,before,   0,   0,   0,   0,   0
      22.665,     1,  Arrival, after,   2,   0,   0,   1,   0
      25.333,     5,Finish(1),before,   1,   0,   0,   1,   0
      25.333,     5,Finish(1), after,   2,   0,   0,   0,   1
      37.027,     6,Finish(2),before,   1,   0,   0,   0,   1
      37.027,     6,Finish(2), after,   1,   0,   0,   0,   0
      50.208,     4,  Arrival,before,   0,   0,   0,   0,   0
      50.208,     4,  Arrival, after,   2,   0,   0,   1,   0
      65.912,     8,Finish(1),before,   1,   0,   0,   1,   0
      65.912,     8,Finish(1), after,   2,   0,   0,   0,   1
      67.741,     7,  Arrival,before,   1,   0,   0,   0,   1
      67.741,     7,  Arrival, after,   3,   0,   0,   1,   1
      74.700,    11,Finish(1),before,   2,   0,   0,   1,   1
      74.700,    11,Finish(1), after,   2,   0,   1,   0,   1
      81.411,     9,Finish(2),before,   1,   0,   1,   0,   1
      81.411,     9,Finish(2), after,   2,   0,   0,   0,   1
      99.496,    12,Finish(2),before,   1,   0,   0,   0,   1
      99.496,    12,Finish(2), after,   1,   0,   0,   0,   0
     120.544,    10,  Arrival,before,   0,   0,   0,   0,   0
     120.544,    10,  Arrival, after,   2,   0,   0,   1,   0
     122.934,    14,Finish(1),before,   1,   0,   0,   1,   0
     122.934,    14,Finish(1), after,   2,   0,   0,   0,   1
     142.001,    15,Finish(2),before,   1,   0,   0,   0,   1
     142.001,    15,Finish(2), after,   1,   0,   0,   0,   0
     178.685,    13,  Arrival,before,   0,   0,   0,   0,   0
     178.685,    13,  Arrival, after,   2,   0,   0,   1,   0
     181.245,    17,Finish(1),before,   1,   0,   0,   1,   0
