# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896467
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      10.646,     2,Finish(1),before,   1,   0,   0,   1,   0
      10.646,     2,Finish(1), after,   2,   0,   0,   0,   1
      27.879,     3,Finish(2),before,   1,   0,   0,   0,   1
      27.879,     3,Finish(2), after,   1,   0,   0,   0,   0
      30.844,     1,  Arrival,before,   0,   0,   0,   0,   0
      30.844,     1,  Arrival, after,   2,   0,   0,   1,   0
      32.296,     5,Finish(1),before,   1,   0,   0,   1,   0
      32.296,     5,Finish(1), after,   2,   0,   0,   0,   1
      46.184,     6,Finish(2),before,   1,   0,   0,   0,   1
      46.184,     6,Finish(2), after,   1,   0,   0,   0,   0
      79.183,     4,  Arrival,before,   0,   0,   0,   0,   0
      79.183,     4,  Arrival, after,   2,   0,   0,   1,   0
     106.258,     8,Finish(1),before,   1,   0,   0,   1,   0
     106.258,     8,Finish(1), after,   2,   0,   0,   0,   1
     111.413,     7,  Arrival,before,   1,   0,   0,   0,   1
     111.413,     7,  Arrival, after,   3,   0,   0,   1,   1
     118.333,     9,Finish(2),before,   2,   0,   0,   1,   1
     118.333,     9,Finish(2), after,   2,   0,   0,   1,   0
     131.580,    11,Finish(1),before,   1,   0,   0,   1,   0
     131.580,    11,Finish(1), after,   2,   0,   0,   0,   1
     136.346,    10,  Arrival,before,   1,   0,   0,   0,   1
     136.346,    10,  Arrival, after,   3,   0,   0,   1,   1
     142.921,    14,Finish(1),before,   2,   0,   0,   1,   1
     142.921,    14,Finish(1), after,   2,   0,   1,   0,   1
     151.363,    13,  Arrival,before,   1,   0,   1,   0,   1
     151.363,    13,  Arrival, after,   3,   0,   1,   1,   1
     153.277,    12,Finish(2),before,   2,   0,   1,   1,   1
     153.277,    12,Finish(2), after,   3,   0,   0,   1,   1
     163.566,    16,Finish(1),before,   2,   0,   0,   1,   1
     163.566,    16,Finish(1), after,   2,   0,   1,   0,   1
     165.437,    17,Finish(2),before,   1,   0,   1,   0,   1
