# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896615
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.847,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.847,     2,Finish(1), after,   2,   0,   0,   0,   1
      12.371,     3,Finish(2),before,   1,   0,   0,   0,   1
      12.371,     3,Finish(2), after,   1,   0,   0,   0,   0
      18.326,     1,  Arrival,before,   0,   0,   0,   0,   0
      18.326,     1,  Arrival, after,   2,   0,   0,   1,   0
      46.002,     5,Finish(1),before,   1,   0,   0,   1,   0
      46.002,     5,Finish(1), after,   2,   0,   0,   0,   1
      64.409,     6,Finish(2),before,   1,   0,   0,   0,   1
      64.409,     6,Finish(2), after,   1,   0,   0,   0,   0
      68.616,     4,  Arrival,before,   0,   0,   0,   0,   0
      68.616,     4,  Arrival, after,   2,   0,   0,   1,   0
      87.220,     8,Finish(1),before,   1,   0,   0,   1,   0
      87.220,     8,Finish(1), after,   2,   0,   0,   0,   1
      89.895,     7,  Arrival,before,   1,   0,   0,   0,   1
      89.895,     7,  Arrival, after,   3,   0,   0,   1,   1
      95.644,    11,Finish(1),before,   2,   0,   0,   1,   1
      95.644,    11,Finish(1), after,   2,   0,   1,   0,   1
     109.457,     9,Finish(2),before,   1,   0,   1,   0,   1
     109.457,     9,Finish(2), after,   2,   0,   0,   0,   1
     122.046,    12,Finish(2),before,   1,   0,   0,   0,   1
     122.046,    12,Finish(2), after,   1,   0,   0,   0,   0
     147.891,    10,  Arrival,before,   0,   0,   0,   0,   0
     147.891,    10,  Arrival, after,   2,   0,   0,   1,   0
     148.998,    14,Finish(1),before,   1,   0,   0,   1,   0
     148.998,    14,Finish(1), after,   2,   0,   0,   0,   1
     162.338,    15,Finish(2),before,   1,   0,   0,   0,   1
     162.338,    15,Finish(2), after,   1,   0,   0,   0,   0
     195.449,    13,  Arrival,before,   0,   0,   0,   0,   0
     195.449,    13,  Arrival, after,   2,   0,   0,   1,   0
     215.883,    17,Finish(1),before,   1,   0,   0,   1,   0
