# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:42
# parameter: seed = 1896557
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.239,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.239,     2,Finish(1), after,   2,   0,   0,   0,   1
      17.449,     3,Finish(2),before,   1,   0,   0,   0,   1
      17.449,     3,Finish(2), after,   1,   0,   0,   0,   0
      36.205,     1,  Arrival,before,   0,   0,   0,   0,   0
      36.205,     1,  Arrival, after,   2,   0,   0,   1,   0
      70.524,     5,Finish(1),before,   1,   0,   0,   1,   0
      70.524,     5,Finish(1), after,   2,   0,   0,   0,   1
      84.433,     4,  Arrival,before,   1,   0,   0,   0,   1
      84.433,     4,  Arrival, after,   3,   0,   0,   1,   1
      84.783,     6,Finish(2),before,   2,   0,   0,   1,   1
      84.783,     6,Finish(2), after,   2,   0,   0,   1,   0
      87.732,     8,Finish(1),before,   1,   0,   0,   1,   0
      87.732,     8,Finish(1), after,   2,   0,   0,   0,   1
     107.137,     9,Finish(2),before,   1,   0,   0,   0,   1
     107.137,     9,Finish(2), after,   1,   0,   0,   0,   0
     125.571,     7,  Arrival,before,   0,   0,   0,   0,   0
     125.571,     7,  Arrival, after,   2,   0,   0,   1,   0
     132.930,    11,Finish(1),before,   1,   0,   0,   1,   0
     132.930,    11,Finish(1), after,   2,   0,   0,   0,   1
     150.795,    12,Finish(2),before,   1,   0,   0,   0,   1
     150.795,    12,Finish(2), after,   1,   0,   0,   0,   0
     178.393,    10,  Arrival,before,   0,   0,   0,   0,   0
     178.393,    10,  Arrival, after,   2,   0,   0,   1,   0
     195.685,    13,  Arrival,before,   1,   0,   0,   1,   0
     195.685,    13,  Arrival, after,   2,   1,   0,   1,   0
     217.529,    14,Finish(1),before,   1,   1,   0,   1,   0
     217.529,    14,Finish(1), after,   3,   0,   0,   1,   1
     221.292,    15,  Arrival,before,   2,   0,   0,   1,   1
     221.292,    15,  Arrival, after,   3,   1,   0,   1,   1
     235.598,    17,Finish(2),before,   2,   1,   0,   1,   1
