# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896510
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.940,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.940,     2,Finish(1), after,   2,   0,   0,   0,   1
      20.072,     1,  Arrival,before,   1,   0,   0,   0,   1
      20.072,     1,  Arrival, after,   3,   0,   0,   1,   1
      21.914,     5,Finish(1),before,   2,   0,   0,   1,   1
      21.914,     5,Finish(1), after,   2,   0,   1,   0,   1
      23.173,     3,Finish(2),before,   1,   0,   1,   0,   1
      23.173,     3,Finish(2), after,   2,   0,   0,   0,   1
      39.127,     6,Finish(2),before,   1,   0,   0,   0,   1
      39.127,     6,Finish(2), after,   1,   0,   0,   0,   0
      62.491,     4,  Arrival,before,   0,   0,   0,   0,   0
      62.491,     4,  Arrival, after,   2,   0,   0,   1,   0
      86.157,     8,Finish(1),before,   1,   0,   0,   1,   0
      86.157,     8,Finish(1), after,   2,   0,   0,   0,   1
      97.377,     7,  Arrival,before,   1,   0,   0,   0,   1
      97.377,     7,  Arrival, after,   3,   0,   0,   1,   1
      97.502,    11,Finish(1),before,   2,   0,   0,   1,   1
      97.502,    11,Finish(1), after,   2,   0,   1,   0,   1
     100.487,     9,Finish(2),before,   1,   0,   1,   0,   1
     100.487,     9,Finish(2), after,   2,   0,   0,   0,   1
     120.221,    12,Finish(2),before,   1,   0,   0,   0,   1
     120.221,    12,Finish(2), after,   1,   0,   0,   0,   0
     122.835,    10,  Arrival,before,   0,   0,   0,   0,   0
     122.835,    10,  Arrival, after,   2,   0,   0,   1,   0
     143.739,    13,  Arrival,before,   1,   0,   0,   1,   0
     143.739,    13,  Arrival, after,   2,   1,   0,   1,   0
     144.592,    14,Finish(1),before,   1,   1,   0,   1,   0
     144.592,    14,Finish(1), after,   3,   0,   0,   1,   1
     157.019,    16,Finish(1),before,   2,   0,   0,   1,   1
     157.019,    16,Finish(1), after,   2,   0,   1,   0,   1
     157.810,    17,Finish(2),before,   1,   0,   1,   0,   1
