# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:43
# parameter: seed = 1896573
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.027,     2,Finish(1),before,   1,   0,   0,   1,   0
      11.027,     2,Finish(1), after,   2,   0,   0,   0,   1
      25.166,     3,Finish(2),before,   1,   0,   0,   0,   1
      25.166,     3,Finish(2), after,   1,   0,   0,   0,   0
      47.824,     1,  Arrival,before,   0,   0,   0,   0,   0
      47.824,     1,  Arrival, after,   2,   0,   0,   1,   0
      56.088,     5,Finish(1),before,   1,   0,   0,   1,   0
      56.088,     5,Finish(1), after,   2,   0,   0,   0,   1
      74.707,     6,Finish(2),before,   1,   0,   0,   0,   1
      74.707,     6,Finish(2), after,   1,   0,   0,   0,   0
      94.966,     4,  Arrival,before,   0,   0,   0,   0,   0
      94.966,     4,  Arrival, after,   2,   0,   0,   1,   0
     127.886,     8,Finish(1),before,   1,   0,   0,   1,   0
     127.886,     8,Finish(1), after,   2,   0,   0,   0,   1
     143.479,     9,Finish(2),before,   1,   0,   0,   0,   1
     143.479,     9,Finish(2), after,   1,   0,   0,   0,   0
     150.488,     7,  Arrival,before,   0,   0,   0,   0,   0
     150.488,     7,  Arrival, after,   2,   0,   0,   1,   0
     157.084,    11,Finish(1),before,   1,   0,   0,   1,   0
     157.084,    11,Finish(1), after,   2,   0,   0,   0,   1
     166.668,    10,  Arrival,before,   1,   0,   0,   0,   1
     166.668,    10,  Arrival, after,   3,   0,   0,   1,   1
     174.713,    12,Finish(2),before,   2,   0,   0,   1,   1
     174.713,    12,Finish(2), after,   2,   0,   0,   1,   0
     175.375,    14,Finish(1),before,   1,   0,   0,   1,   0
     175.375,    14,Finish(1), after,   2,   0,   0,   0,   1
     193.965,    13,  Arrival,before,   1,   0,   0,   0,   1
     193.965,    13,  Arrival, after,   3,   0,   0,   1,   1
     195.013,    15,Finish(2),before,   2,   0,   0,   1,   1
     195.013,    15,Finish(2), after,   2,   0,   0,   1,   0
     195.051,    17,Finish(1),before,   1,   0,   0,   1,   0
