# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896542
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      41.958,     2,Finish(1),before,   1,   0,   0,   1,   0
      41.958,     2,Finish(1), after,   2,   0,   0,   0,   1
      43.311,     1,  Arrival,before,   1,   0,   0,   0,   1
      43.311,     1,  Arrival, after,   3,   0,   0,   1,   1
      48.483,     5,Finish(1),before,   2,   0,   0,   1,   1
      48.483,     5,Finish(1), after,   2,   0,   1,   0,   1
      56.954,     3,Finish(2),before,   1,   0,   1,   0,   1
      56.954,     3,Finish(2), after,   2,   0,   0,   0,   1
      76.442,     6,Finish(2),before,   1,   0,   0,   0,   1
      76.442,     6,Finish(2), after,   1,   0,   0,   0,   0
      83.558,     4,  Arrival,before,   0,   0,   0,   0,   0
      83.558,     4,  Arrival, after,   2,   0,   0,   1,   0
      95.265,     8,Finish(1),before,   1,   0,   0,   1,   0
      95.265,     8,Finish(1), after,   2,   0,   0,   0,   1
      99.211,     7,  Arrival,before,   1,   0,   0,   0,   1
      99.211,     7,  Arrival, after,   3,   0,   0,   1,   1
     112.511,    11,Finish(1),before,   2,   0,   0,   1,   1
     112.511,    11,Finish(1), after,   2,   0,   1,   0,   1
     113.748,     9,Finish(2),before,   1,   0,   1,   0,   1
     113.748,     9,Finish(2), after,   2,   0,   0,   0,   1
     133.102,    12,Finish(2),before,   1,   0,   0,   0,   1
     133.102,    12,Finish(2), after,   1,   0,   0,   0,   0
     147.385,    10,  Arrival,before,   0,   0,   0,   0,   0
     147.385,    10,  Arrival, after,   2,   0,   0,   1,   0
     148.779,    14,Finish(1),before,   1,   0,   0,   1,   0
     148.779,    14,Finish(1), after,   2,   0,   0,   0,   1
     162.148,    15,Finish(2),before,   1,   0,   0,   0,   1
     162.148,    15,Finish(2), after,   1,   0,   0,   0,   0
     188.298,    13,  Arrival,before,   0,   0,   0,   0,   0
     188.298,    13,  Arrival, after,   2,   0,   0,   1,   0
     193.117,    17,Finish(1),before,   1,   0,   0,   1,   0
