# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896507
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.056,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.056,     2,Finish(1), after,   2,   0,   0,   0,   1
      11.893,     1,  Arrival,before,   1,   0,   0,   0,   1
      11.893,     1,  Arrival, after,   3,   0,   0,   1,   1
      13.941,     3,Finish(2),before,   2,   0,   0,   1,   1
      13.941,     3,Finish(2), after,   2,   0,   0,   1,   0
      19.717,     5,Finish(1),before,   1,   0,   0,   1,   0
      19.717,     5,Finish(1), after,   2,   0,   0,   0,   1
      33.157,     6,Finish(2),before,   1,   0,   0,   0,   1
      33.157,     6,Finish(2), after,   1,   0,   0,   0,   0
      33.516,     4,  Arrival,before,   0,   0,   0,   0,   0
      33.516,     4,  Arrival, after,   2,   0,   0,   1,   0
      44.069,     8,Finish(1),before,   1,   0,   0,   1,   0
      44.069,     8,Finish(1), after,   2,   0,   0,   0,   1
      53.705,     7,  Arrival,before,   1,   0,   0,   0,   1
      53.705,     7,  Arrival, after,   3,   0,   0,   1,   1
      63.825,    11,Finish(1),before,   2,   0,   0,   1,   1
      63.825,    11,Finish(1), after,   2,   0,   1,   0,   1
      66.374,     9,Finish(2),before,   1,   0,   1,   0,   1
      66.374,     9,Finish(2), after,   2,   0,   0,   0,   1
      77.408,    12,Finish(2),before,   1,   0,   0,   0,   1
      77.408,    12,Finish(2), after,   1,   0,   0,   0,   0
     107.034,    10,  Arrival,before,   0,   0,   0,   0,   0
     107.034,    10,  Arrival, after,   2,   0,   0,   1,   0
     120.676,    14,Finish(1),before,   1,   0,   0,   1,   0
     120.676,    14,Finish(1), after,   2,   0,   0,   0,   1
     123.062,    13,  Arrival,before,   1,   0,   0,   0,   1
     123.062,    13,  Arrival, after,   3,   0,   0,   1,   1
     138.860,    15,Finish(2),before,   2,   0,   0,   1,   1
     138.860,    15,Finish(2), after,   2,   0,   0,   1,   0
     145.790,    17,Finish(1),before,   1,   0,   0,   1,   0
