# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896618
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.445,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.445,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.252,     3,Finish(2),before,   1,   0,   0,   0,   1
      18.252,     3,Finish(2), after,   1,   0,   0,   0,   0
      26.505,     1,  Arrival,before,   0,   0,   0,   0,   0
      26.505,     1,  Arrival, after,   2,   0,   0,   1,   0
      26.809,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.809,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.158,     6,Finish(2),before,   1,   0,   0,   0,   1
      43.158,     6,Finish(2), after,   1,   0,   0,   0,   0
      49.591,     4,  Arrival,before,   0,   0,   0,   0,   0
      49.591,     4,  Arrival, after,   2,   0,   0,   1,   0
      54.429,     8,Finish(1),before,   1,   0,   0,   1,   0
      54.429,     8,Finish(1), after,   2,   0,   0,   0,   1
      68.704,     9,Finish(2),before,   1,   0,   0,   0,   1
      68.704,     9,Finish(2), after,   1,   0,   0,   0,   0
      85.567,     7,  Arrival,before,   0,   0,   0,   0,   0
      85.567,     7,  Arrival, after,   2,   0,   0,   1,   0
      85.855,    11,Finish(1),before,   1,   0,   0,   1,   0
      85.855,    11,Finish(1), after,   2,   0,   0,   0,   1
     102.419,    12,Finish(2),before,   1,   0,   0,   0,   1
     102.419,    12,Finish(2), after,   1,   0,   0,   0,   0
     115.692,    10,  Arrival,before,   0,   0,   0,   0,   0
     115.692,    10,  Arrival, after,   2,   0,   0,   1,   0
     116.058,    14,Finish(1),before,   1,   0,   0,   1,   0
     116.058,    14,Finish(1), after,   2,   0,   0,   0,   1
     134.581,    15,Finish(2),before,   1,   0,   0,   0,   1
     134.581,    15,Finish(2), after,   1,   0,   0,   0,   0
     168.126,    13,  Arrival,before,   0,   0,   0,   0,   0
     168.126,    13,  Arrival, after,   2,   0,   0,   1,   0
     182.124,    17,Finish(1),before,   1,   0,   0,   1,   0
