# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:44
# parameter: seed = 1896592
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.470,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.470,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.623,     1,  Arrival,before,   1,   0,   0,   0,   1
      19.623,     1,  Arrival, after,   3,   0,   0,   1,   1
      20.871,     3,Finish(2),before,   2,   0,   0,   1,   1
      20.871,     3,Finish(2), after,   2,   0,   0,   1,   0
      23.628,     5,Finish(1),before,   1,   0,   0,   1,   0
      23.628,     5,Finish(1), after,   2,   0,   0,   0,   1
      38.475,     4,  Arrival,before,   1,   0,   0,   0,   1
      38.475,     4,  Arrival, after,   3,   0,   0,   1,   1
      41.634,     6,Finish(2),before,   2,   0,   0,   1,   1
      41.634,     6,Finish(2), after,   2,   0,   0,   1,   0
      42.504,     8,Finish(1),before,   1,   0,   0,   1,   0
      42.504,     8,Finish(1), after,   2,   0,   0,   0,   1
      59.569,     9,Finish(2),before,   1,   0,   0,   0,   1
      59.569,     9,Finish(2), after,   1,   0,   0,   0,   0
      75.077,     7,  Arrival,before,   0,   0,   0,   0,   0
      75.077,     7,  Arrival, after,   2,   0,   0,   1,   0
      83.194,    11,Finish(1),before,   1,   0,   0,   1,   0
      83.194,    11,Finish(1), after,   2,   0,   0,   0,   1
     100.325,    12,Finish(2),before,   1,   0,   0,   0,   1
     100.325,    12,Finish(2), after,   1,   0,   0,   0,   0
     122.745,    10,  Arrival,before,   0,   0,   0,   0,   0
     122.745,    10,  Arrival, after,   2,   0,   0,   1,   0
     130.281,    14,Finish(1),before,   1,   0,   0,   1,   0
     130.281,    14,Finish(1), after,   2,   0,   0,   0,   1
     139.338,    15,Finish(2),before,   1,   0,   0,   0,   1
     139.338,    15,Finish(2), after,   1,   0,   0,   0,   0
     164.922,    13,  Arrival,before,   0,   0,   0,   0,   0
     164.922,    13,  Arrival, after,   2,   0,   0,   1,   0
     170.226,    17,Finish(1),before,   1,   0,   0,   1,   0
