# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:45
# parameter: seed = 1896603
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      20.071,     2,Finish(1),before,   1,   0,   0,   1,   0
      20.071,     2,Finish(1), after,   2,   0,   0,   0,   1
      33.611,     1,  Arrival,before,   1,   0,   0,   0,   1
      33.611,     1,  Arrival, after,   3,   0,   0,   1,   1
      35.467,     3,Finish(2),before,   2,   0,   0,   1,   1
      35.467,     3,Finish(2), after,   2,   0,   0,   1,   0
      36.035,     5,Finish(1),before,   1,   0,   0,   1,   0
      36.035,     5,Finish(1), after,   2,   0,   0,   0,   1
      48.716,     4,  Arrival,before,   1,   0,   0,   0,   1
      48.716,     4,  Arrival, after,   3,   0,   0,   1,   1
      49.194,     6,Finish(2),before,   2,   0,   0,   1,   1
      49.194,     6,Finish(2), after,   2,   0,   0,   1,   0
      54.497,     8,Finish(1),before,   1,   0,   0,   1,   0
      54.497,     8,Finish(1), after,   2,   0,   0,   0,   1
      70.966,     9,Finish(2),before,   1,   0,   0,   0,   1
      70.966,     9,Finish(2), after,   1,   0,   0,   0,   0
     107.207,     7,  Arrival,before,   0,   0,   0,   0,   0
     107.207,     7,  Arrival, after,   2,   0,   0,   1,   0
     123.072,    11,Finish(1),before,   1,   0,   0,   1,   0
     123.072,    11,Finish(1), after,   2,   0,   0,   0,   1
     132.684,    10,  Arrival,before,   1,   0,   0,   0,   1
     132.684,    10,  Arrival, after,   3,   0,   0,   1,   1
     142.260,    12,Finish(2),before,   2,   0,   0,   1,   1
     142.260,    12,Finish(2), after,   2,   0,   0,   1,   0
     147.760,    14,Finish(1),before,   1,   0,   0,   1,   0
     147.760,    14,Finish(1), after,   2,   0,   0,   0,   1
     159.330,    15,Finish(2),before,   1,   0,   0,   0,   1
     159.330,    15,Finish(2), after,   1,   0,   0,   0,   0
     160.739,    13,  Arrival,before,   0,   0,   0,   0,   0
     160.739,    13,  Arrival, after,   2,   0,   0,   1,   0
     161.362,    17,Finish(1),before,   1,   0,   0,   1,   0
