# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896509
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      26.573,     2,Finish(1),before,   1,   0,   0,   1,   0
      26.573,     2,Finish(1), after,   2,   0,   0,   0,   1
      41.097,     3,Finish(2),before,   1,   0,   0,   0,   1
      41.097,     3,Finish(2), after,   1,   0,   0,   0,   0
      49.346,     1,  Arrival,before,   0,   0,   0,   0,   0
      49.346,     1,  Arrival, after,   2,   0,   0,   1,   0
      58.449,     5,Finish(1),before,   1,   0,   0,   1,   0
      58.449,     5,Finish(1), after,   2,   0,   0,   0,   1
      72.503,     6,Finish(2),before,   1,   0,   0,   0,   1
      72.503,     6,Finish(2), after,   1,   0,   0,   0,   0
     100.833,     4,  Arrival,before,   0,   0,   0,   0,   0
     100.833,     4,  Arrival, after,   2,   0,   0,   1,   0
     117.402,     8,Finish(1),before,   1,   0,   0,   1,   0
     117.402,     8,Finish(1), after,   2,   0,   0,   0,   1
     134.659,     9,Finish(2),before,   1,   0,   0,   0,   1
     134.659,     9,Finish(2), after,   1,   0,   0,   0,   0
     146.820,     7,  Arrival,before,   0,   0,   0,   0,   0
     146.820,     7,  Arrival, after,   2,   0,   0,   1,   0
     164.164,    11,Finish(1),before,   1,   0,   0,   1,   0
     164.164,    11,Finish(1), after,   2,   0,   0,   0,   1
     165.568,    10,  Arrival,before,   1,   0,   0,   0,   1
     165.568,    10,  Arrival, after,   3,   0,   0,   1,   1
     173.527,    14,Finish(1),before,   2,   0,   0,   1,   1
     173.527,    14,Finish(1), after,   2,   0,   1,   0,   1
     182.720,    12,Finish(2),before,   1,   0,   1,   0,   1
     182.720,    12,Finish(2), after,   2,   0,   0,   0,   1
     196.296,    15,Finish(2),before,   1,   0,   0,   0,   1
     196.296,    15,Finish(2), after,   1,   0,   0,   0,   0
     200.846,    13,  Arrival,before,   0,   0,   0,   0,   0
     200.846,    13,  Arrival, after,   2,   0,   0,   1,   0
     201.795,    17,Finish(1),before,   1,   0,   0,   1,   0
