# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896622
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      23.446,     2,Finish(1),before,   1,   0,   0,   1,   0
      23.446,     2,Finish(1), after,   2,   0,   0,   0,   1
      40.587,     3,Finish(2),before,   1,   0,   0,   0,   1
      40.587,     3,Finish(2), after,   1,   0,   0,   0,   0
      53.410,     1,  Arrival,before,   0,   0,   0,   0,   0
      53.410,     1,  Arrival, after,   2,   0,   0,   1,   0
      53.982,     5,Finish(1),before,   1,   0,   0,   1,   0
      53.982,     5,Finish(1), after,   2,   0,   0,   0,   1
      71.428,     6,Finish(2),before,   1,   0,   0,   0,   1
      71.428,     6,Finish(2), after,   1,   0,   0,   0,   0
      88.225,     4,  Arrival,before,   0,   0,   0,   0,   0
      88.225,     4,  Arrival, after,   2,   0,   0,   1,   0
     102.442,     8,Finish(1),before,   1,   0,   0,   1,   0
     102.442,     8,Finish(1), after,   2,   0,   0,   0,   1
     117.887,     9,Finish(2),before,   1,   0,   0,   0,   1
     117.887,     9,Finish(2), after,   1,   0,   0,   0,   0
     127.796,     7,  Arrival,before,   0,   0,   0,   0,   0
     127.796,     7,  Arrival, after,   2,   0,   0,   1,   0
     131.203,    11,Finish(1),before,   1,   0,   0,   1,   0
     131.203,    11,Finish(1), after,   2,   0,   0,   0,   1
     149.571,    12,Finish(2),before,   1,   0,   0,   0,   1
     149.571,    12,Finish(2), after,   1,   0,   0,   0,   0
     184.761,    10,  Arrival,before,   0,   0,   0,   0,   0
     184.761,    10,  Arrival, after,   2,   0,   0,   1,   0
     197.068,    14,Finish(1),before,   1,   0,   0,   1,   0
     197.068,    14,Finish(1), after,   2,   0,   0,   0,   1
     215.431,    15,Finish(2),before,   1,   0,   0,   0,   1
     215.431,    15,Finish(2), after,   1,   0,   0,   0,   0
     227.696,    13,  Arrival,before,   0,   0,   0,   0,   0
     227.696,    13,  Arrival, after,   2,   0,   0,   1,   0
     229.334,    17,Finish(1),before,   1,   0,   0,   1,   0
