# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896478
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      10.653,     2,Finish(1),before,   1,   0,   0,   1,   0
      10.653,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.524,     3,Finish(2),before,   1,   0,   0,   0,   1
      28.524,     3,Finish(2), after,   1,   0,   0,   0,   0
      44.833,     1,  Arrival,before,   0,   0,   0,   0,   0
      44.833,     1,  Arrival, after,   2,   0,   0,   1,   0
      52.237,     5,Finish(1),before,   1,   0,   0,   1,   0
      52.237,     5,Finish(1), after,   2,   0,   0,   0,   1
      70.794,     6,Finish(2),before,   1,   0,   0,   0,   1
      70.794,     6,Finish(2), after,   1,   0,   0,   0,   0
      89.425,     4,  Arrival,before,   0,   0,   0,   0,   0
      89.425,     4,  Arrival, after,   2,   0,   0,   1,   0
      94.722,     8,Finish(1),before,   1,   0,   0,   1,   0
      94.722,     8,Finish(1), after,   2,   0,   0,   0,   1
     109.794,     9,Finish(2),before,   1,   0,   0,   0,   1
     109.794,     9,Finish(2), after,   1,   0,   0,   0,   0
     143.543,     7,  Arrival,before,   0,   0,   0,   0,   0
     143.543,     7,  Arrival, after,   2,   0,   0,   1,   0
     147.506,    11,Finish(1),before,   1,   0,   0,   1,   0
     147.506,    11,Finish(1), after,   2,   0,   0,   0,   1
     163.549,    12,Finish(2),before,   1,   0,   0,   0,   1
     163.549,    12,Finish(2), after,   1,   0,   0,   0,   0
     194.285,    10,  Arrival,before,   0,   0,   0,   0,   0
     194.285,    10,  Arrival, after,   2,   0,   0,   1,   0
     208.767,    14,Finish(1),before,   1,   0,   0,   1,   0
     208.767,    14,Finish(1), after,   2,   0,   0,   0,   1
     232.481,    15,Finish(2),before,   1,   0,   0,   0,   1
     232.481,    15,Finish(2), after,   1,   0,   0,   0,   0
     243.180,    13,  Arrival,before,   0,   0,   0,   0,   0
     243.180,    13,  Arrival, after,   2,   0,   0,   1,   0
     247.145,    17,Finish(1),before,   1,   0,   0,   1,   0
