# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896501
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      19.424,     2,Finish(1),before,   1,   0,   0,   1,   0
      19.424,     2,Finish(1), after,   2,   0,   0,   0,   1
      35.449,     3,Finish(2),before,   1,   0,   0,   0,   1
      35.449,     3,Finish(2), after,   1,   0,   0,   0,   0
      43.536,     1,  Arrival,before,   0,   0,   0,   0,   0
      43.536,     1,  Arrival, after,   2,   0,   0,   1,   0
      43.772,     5,Finish(1),before,   1,   0,   0,   1,   0
      43.772,     5,Finish(1), after,   2,   0,   0,   0,   1
      59.996,     6,Finish(2),before,   1,   0,   0,   0,   1
      59.996,     6,Finish(2), after,   1,   0,   0,   0,   0
      71.567,     4,  Arrival,before,   0,   0,   0,   0,   0
      71.567,     4,  Arrival, after,   2,   0,   0,   1,   0
      73.796,     8,Finish(1),before,   1,   0,   0,   1,   0
      73.796,     8,Finish(1), after,   2,   0,   0,   0,   1
      89.818,     9,Finish(2),before,   1,   0,   0,   0,   1
      89.818,     9,Finish(2), after,   1,   0,   0,   0,   0
     110.362,     7,  Arrival,before,   0,   0,   0,   0,   0
     110.362,     7,  Arrival, after,   2,   0,   0,   1,   0
     111.358,    11,Finish(1),before,   1,   0,   0,   1,   0
     111.358,    11,Finish(1), after,   2,   0,   0,   0,   1
     123.431,    10,  Arrival,before,   1,   0,   0,   0,   1
     123.431,    10,  Arrival, after,   3,   0,   0,   1,   1
     124.693,    12,Finish(2),before,   2,   0,   0,   1,   1
     124.693,    12,Finish(2), after,   2,   0,   0,   1,   0
     127.668,    14,Finish(1),before,   1,   0,   0,   1,   0
     127.668,    14,Finish(1), after,   2,   0,   0,   0,   1
     140.897,    15,Finish(2),before,   1,   0,   0,   0,   1
     140.897,    15,Finish(2), after,   1,   0,   0,   0,   0
     177.707,    13,  Arrival,before,   0,   0,   0,   0,   0
     177.707,    13,  Arrival, after,   2,   0,   0,   1,   0
     177.765,    17,Finish(1),before,   1,   0,   0,   1,   0
