# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:42
# parameter: seed = 1896555
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      12.881,     2,Finish(1),before,   1,   0,   0,   1,   0
      12.881,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.925,     3,Finish(2),before,   1,   0,   0,   0,   1
      21.925,     3,Finish(2), after,   1,   0,   0,   0,   0
      46.752,     1,  Arrival,before,   0,   0,   0,   0,   0
      46.752,     1,  Arrival, after,   2,   0,   0,   1,   0
      65.116,     4,  Arrival,before,   1,   0,   0,   1,   0
      65.116,     4,  Arrival, after,   2,   1,   0,   1,   0
      85.040,     5,Finish(1),before,   1,   1,   0,   1,   0
      85.040,     5,Finish(1), after,   3,   0,   0,   1,   1
      87.632,     7,Finish(1),before,   2,   0,   0,   1,   1
      87.632,     7,Finish(1), after,   2,   0,   1,   0,   1
     100.416,     8,Finish(2),before,   1,   0,   1,   0,   1
     100.416,     8,Finish(2), after,   2,   0,   0,   0,   1
     105.806,     6,  Arrival,before,   1,   0,   0,   0,   1
     105.806,     6,  Arrival, after,   3,   0,   0,   1,   1
     109.442,    11,Finish(1),before,   2,   0,   0,   1,   1
     109.442,    11,Finish(1), after,   2,   0,   1,   0,   1
     119.387,     9,Finish(2),before,   1,   0,   1,   0,   1
     119.387,     9,Finish(2), after,   2,   0,   0,   0,   1
     139.489,    12,Finish(2),before,   1,   0,   0,   0,   1
     139.489,    12,Finish(2), after,   1,   0,   0,   0,   0
     145.209,    10,  Arrival,before,   0,   0,   0,   0,   0
     145.209,    10,  Arrival, after,   2,   0,   0,   1,   0
     147.626,    14,Finish(1),before,   1,   0,   0,   1,   0
     147.626,    14,Finish(1), after,   2,   0,   0,   0,   1
     157.448,    15,Finish(2),before,   1,   0,   0,   0,   1
     157.448,    15,Finish(2), after,   1,   0,   0,   0,   0
     191.250,    13,  Arrival,before,   0,   0,   0,   0,   0
     191.250,    13,  Arrival, after,   2,   0,   0,   1,   0
     198.827,    17,Finish(1),before,   1,   0,   0,   1,   0
