# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:34
# parameter: seed = 1896439
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      22.990,     2,Finish(1),before,   1,   0,   0,   1,   0
      22.990,     2,Finish(1), after,   2,   0,   0,   0,   1
      34.510,     1,  Arrival,before,   1,   0,   0,   0,   1
      34.510,     1,  Arrival, after,   3,   0,   0,   1,   1
      39.378,     5,Finish(1),before,   2,   0,   0,   1,   1
      39.378,     5,Finish(1), after,   2,   0,   1,   0,   1
      40.450,     3,Finish(2),before,   1,   0,   1,   0,   1
      40.450,     3,Finish(2), after,   2,   0,   0,   0,   1
      48.750,     4,  Arrival,before,   1,   0,   0,   0,   1
      48.750,     4,  Arrival, after,   3,   0,   0,   1,   1
      49.663,     8,Finish(1),before,   2,   0,   0,   1,   1
      49.663,     8,Finish(1), after,   2,   0,   1,   0,   1
      55.675,     6,Finish(2),before,   1,   0,   1,   0,   1
      55.675,     6,Finish(2), after,   2,   0,   0,   0,   1
      73.404,     9,Finish(2),before,   1,   0,   0,   0,   1
      73.404,     9,Finish(2), after,   1,   0,   0,   0,   0
     103.808,     7,  Arrival,before,   0,   0,   0,   0,   0
     103.808,     7,  Arrival, after,   2,   0,   0,   1,   0
     111.678,    11,Finish(1),before,   1,   0,   0,   1,   0
     111.678,    11,Finish(1), after,   2,   0,   0,   0,   1
     125.984,    12,Finish(2),before,   1,   0,   0,   0,   1
     125.984,    12,Finish(2), after,   1,   0,   0,   0,   0
     132.865,    10,  Arrival,before,   0,   0,   0,   0,   0
     132.865,    10,  Arrival, after,   2,   0,   0,   1,   0
     149.105,    14,Finish(1),before,   1,   0,   0,   1,   0
     149.105,    14,Finish(1), after,   2,   0,   0,   0,   1
     163.220,    15,Finish(2),before,   1,   0,   0,   0,   1
     163.220,    15,Finish(2), after,   1,   0,   0,   0,   0
     166.373,    13,  Arrival,before,   0,   0,   0,   0,   0
     166.373,    13,  Arrival, after,   2,   0,   0,   1,   0
     174.344,    17,Finish(1),before,   1,   0,   0,   1,   0
