# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:45
# parameter: seed = 1896600
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       3.106,     2,Finish(1),before,   1,   0,   0,   1,   0
       3.106,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.652,     3,Finish(2),before,   1,   0,   0,   0,   1
      18.652,     3,Finish(2), after,   1,   0,   0,   0,   0
      25.433,     1,  Arrival,before,   0,   0,   0,   0,   0
      25.433,     1,  Arrival, after,   2,   0,   0,   1,   0
      29.200,     5,Finish(1),before,   1,   0,   0,   1,   0
      29.200,     5,Finish(1), after,   2,   0,   0,   0,   1
      44.273,     6,Finish(2),before,   1,   0,   0,   0,   1
      44.273,     6,Finish(2), after,   1,   0,   0,   0,   0
      67.741,     4,  Arrival,before,   0,   0,   0,   0,   0
      67.741,     4,  Arrival, after,   2,   0,   0,   1,   0
      70.823,     8,Finish(1),before,   1,   0,   0,   1,   0
      70.823,     8,Finish(1), after,   2,   0,   0,   0,   1
      87.357,     9,Finish(2),before,   1,   0,   0,   0,   1
      87.357,     9,Finish(2), after,   1,   0,   0,   0,   0
     111.535,     7,  Arrival,before,   0,   0,   0,   0,   0
     111.535,     7,  Arrival, after,   2,   0,   0,   1,   0
     118.837,    11,Finish(1),before,   1,   0,   0,   1,   0
     118.837,    11,Finish(1), after,   2,   0,   0,   0,   1
     133.777,    12,Finish(2),before,   1,   0,   0,   0,   1
     133.777,    12,Finish(2), after,   1,   0,   0,   0,   0
     164.883,    10,  Arrival,before,   0,   0,   0,   0,   0
     164.883,    10,  Arrival, after,   2,   0,   0,   1,   0
     177.156,    14,Finish(1),before,   1,   0,   0,   1,   0
     177.156,    14,Finish(1), after,   2,   0,   0,   0,   1
     188.062,    13,  Arrival,before,   1,   0,   0,   0,   1
     188.062,    13,  Arrival, after,   3,   0,   0,   1,   1
     189.191,    17,Finish(1),before,   2,   0,   0,   1,   1
     189.191,    17,Finish(1), after,   2,   0,   1,   0,   1
     193.568,    15,Finish(2),before,   1,   0,   1,   0,   1
