# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896520
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.748,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.748,     2,Finish(1), after,   2,   0,   0,   0,   1
      15.334,     1,  Arrival,before,   1,   0,   0,   0,   1
      15.334,     1,  Arrival, after,   3,   0,   0,   1,   1
      24.541,     3,Finish(2),before,   2,   0,   0,   1,   1
      24.541,     3,Finish(2), after,   2,   0,   0,   1,   0
      41.487,     5,Finish(1),before,   1,   0,   0,   1,   0
      41.487,     5,Finish(1), after,   2,   0,   0,   0,   1
      59.852,     6,Finish(2),before,   1,   0,   0,   0,   1
      59.852,     6,Finish(2), after,   1,   0,   0,   0,   0
      63.075,     4,  Arrival,before,   0,   0,   0,   0,   0
      63.075,     4,  Arrival, after,   2,   0,   0,   1,   0
      82.950,     7,  Arrival,before,   1,   0,   0,   1,   0
      82.950,     7,  Arrival, after,   2,   1,   0,   1,   0
      92.799,     8,Finish(1),before,   1,   1,   0,   1,   0
      92.799,     8,Finish(1), after,   3,   0,   0,   1,   1
      94.004,     9,  Arrival,before,   2,   0,   0,   1,   1
      94.004,     9,  Arrival, after,   3,   1,   0,   1,   1
      96.046,    10,Finish(1),before,   2,   1,   0,   1,   1
      96.046,    10,Finish(1), after,   3,   0,   1,   1,   1
      98.282,    13,Finish(1),before,   2,   0,   1,   1,   1
      98.282,    13,Finish(1), after,   2,   0,   2,   0,   1
     111.190,    11,Finish(2),before,   1,   0,   2,   0,   1
     111.190,    11,Finish(2), after,   2,   0,   1,   0,   1
     128.500,    14,Finish(2),before,   1,   0,   1,   0,   1
     128.500,    14,Finish(2), after,   2,   0,   0,   0,   1
     135.181,    12,  Arrival,before,   1,   0,   0,   0,   1
     135.181,    12,  Arrival, after,   3,   0,   0,   1,   1
     135.217,    17,Finish(1),before,   2,   0,   0,   1,   1
     135.217,    17,Finish(1), after,   2,   0,   1,   0,   1
     145.973,    15,Finish(2),before,   1,   0,   1,   0,   1
