# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896489
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.085,     2,Finish(1),before,   1,   0,   0,   1,   0
      11.085,     2,Finish(1), after,   2,   0,   0,   0,   1
      24.977,     3,Finish(2),before,   1,   0,   0,   0,   1
      24.977,     3,Finish(2), after,   1,   0,   0,   0,   0
      58.821,     1,  Arrival,before,   0,   0,   0,   0,   0
      58.821,     1,  Arrival, after,   2,   0,   0,   1,   0
      67.384,     5,Finish(1),before,   1,   0,   0,   1,   0
      67.384,     5,Finish(1), after,   2,   0,   0,   0,   1
      80.320,     6,Finish(2),before,   1,   0,   0,   0,   1
      80.320,     6,Finish(2), after,   1,   0,   0,   0,   0
      99.667,     4,  Arrival,before,   0,   0,   0,   0,   0
      99.667,     4,  Arrival, after,   2,   0,   0,   1,   0
     105.841,     8,Finish(1),before,   1,   0,   0,   1,   0
     105.841,     8,Finish(1), after,   2,   0,   0,   0,   1
     122.346,     9,Finish(2),before,   1,   0,   0,   0,   1
     122.346,     9,Finish(2), after,   1,   0,   0,   0,   0
     127.674,     7,  Arrival,before,   0,   0,   0,   0,   0
     127.674,     7,  Arrival, after,   2,   0,   0,   1,   0
     135.147,    11,Finish(1),before,   1,   0,   0,   1,   0
     135.147,    11,Finish(1), after,   2,   0,   0,   0,   1
     151.024,    12,Finish(2),before,   1,   0,   0,   0,   1
     151.024,    12,Finish(2), after,   1,   0,   0,   0,   0
     156.224,    10,  Arrival,before,   0,   0,   0,   0,   0
     156.224,    10,  Arrival, after,   2,   0,   0,   1,   0
     168.175,    14,Finish(1),before,   1,   0,   0,   1,   0
     168.175,    14,Finish(1), after,   2,   0,   0,   0,   1
     188.949,    15,Finish(2),before,   1,   0,   0,   0,   1
     188.949,    15,Finish(2), after,   1,   0,   0,   0,   0
     190.997,    13,  Arrival,before,   0,   0,   0,   0,   0
     190.997,    13,  Arrival, after,   2,   0,   0,   1,   0
     191.339,    17,Finish(1),before,   1,   0,   0,   1,   0
