# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:40
# parameter: seed = 1896538
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.845,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.845,     2,Finish(1), after,   2,   0,   0,   0,   1
      16.406,     1,  Arrival,before,   1,   0,   0,   0,   1
      16.406,     1,  Arrival, after,   3,   0,   0,   1,   1
      19.044,     3,Finish(2),before,   2,   0,   0,   1,   1
      19.044,     3,Finish(2), after,   2,   0,   0,   1,   0
      19.668,     5,Finish(1),before,   1,   0,   0,   1,   0
      19.668,     5,Finish(1), after,   2,   0,   0,   0,   1
      33.826,     6,Finish(2),before,   1,   0,   0,   0,   1
      33.826,     6,Finish(2), after,   1,   0,   0,   0,   0
      44.925,     4,  Arrival,before,   0,   0,   0,   0,   0
      44.925,     4,  Arrival, after,   2,   0,   0,   1,   0
      49.426,     8,Finish(1),before,   1,   0,   0,   1,   0
      49.426,     8,Finish(1), after,   2,   0,   0,   0,   1
      56.982,     7,  Arrival,before,   1,   0,   0,   0,   1
      56.982,     7,  Arrival, after,   3,   0,   0,   1,   1
      61.836,    11,Finish(1),before,   2,   0,   0,   1,   1
      61.836,    11,Finish(1), after,   2,   0,   1,   0,   1
      68.017,     9,Finish(2),before,   1,   0,   1,   0,   1
      68.017,     9,Finish(2), after,   2,   0,   0,   0,   1
      78.317,    10,  Arrival,before,   1,   0,   0,   0,   1
      78.317,    10,  Arrival, after,   3,   0,   0,   1,   1
      79.076,    14,Finish(1),before,   2,   0,   0,   1,   1
      79.076,    14,Finish(1), after,   2,   0,   1,   0,   1
      81.571,    12,Finish(2),before,   1,   0,   1,   0,   1
      81.571,    12,Finish(2), after,   2,   0,   0,   0,   1
      95.238,    15,Finish(2),before,   1,   0,   0,   0,   1
      95.238,    15,Finish(2), after,   1,   0,   0,   0,   0
     128.728,    13,  Arrival,before,   0,   0,   0,   0,   0
     128.728,    13,  Arrival, after,   2,   0,   0,   1,   0
     142.176,    17,Finish(1),before,   1,   0,   0,   1,   0
