# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:43
# parameter: seed = 1896582
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       3.631,     2,Finish(1),before,   1,   0,   0,   1,   0
       3.631,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.053,     3,Finish(2),before,   1,   0,   0,   0,   1
      19.053,     3,Finish(2), after,   1,   0,   0,   0,   0
      24.360,     1,  Arrival,before,   0,   0,   0,   0,   0
      24.360,     1,  Arrival, after,   2,   0,   0,   1,   0
      27.487,     5,Finish(1),before,   1,   0,   0,   1,   0
      27.487,     5,Finish(1), after,   2,   0,   0,   0,   1
      37.891,     4,  Arrival,before,   1,   0,   0,   0,   1
      37.891,     4,  Arrival, after,   3,   0,   0,   1,   1
      39.125,     8,Finish(1),before,   2,   0,   0,   1,   1
      39.125,     8,Finish(1), after,   2,   0,   1,   0,   1
      42.213,     6,Finish(2),before,   1,   0,   1,   0,   1
      42.213,     6,Finish(2), after,   2,   0,   0,   0,   1
      53.824,     9,Finish(2),before,   1,   0,   0,   0,   1
      53.824,     9,Finish(2), after,   1,   0,   0,   0,   0
      89.504,     7,  Arrival,before,   0,   0,   0,   0,   0
      89.504,     7,  Arrival, after,   2,   0,   0,   1,   0
      96.737,    11,Finish(1),before,   1,   0,   0,   1,   0
      96.737,    11,Finish(1), after,   2,   0,   0,   0,   1
     109.876,    12,Finish(2),before,   1,   0,   0,   0,   1
     109.876,    12,Finish(2), after,   1,   0,   0,   0,   0
     118.073,    10,  Arrival,before,   0,   0,   0,   0,   0
     118.073,    10,  Arrival, after,   2,   0,   0,   1,   0
     159.997,    13,  Arrival,before,   1,   0,   0,   1,   0
     159.997,    13,  Arrival, after,   2,   1,   0,   1,   0
     169.102,    14,Finish(1),before,   1,   1,   0,   1,   0
     169.102,    14,Finish(1), after,   3,   0,   0,   1,   1
     179.964,    16,Finish(1),before,   2,   0,   0,   1,   1
     179.964,    16,Finish(1), after,   2,   0,   1,   0,   1
     183.029,    15,  Arrival,before,   1,   0,   1,   0,   1
