# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896500
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      10.609,     2,Finish(1),before,   1,   0,   0,   1,   0
      10.609,     2,Finish(1), after,   2,   0,   0,   0,   1
      24.810,     1,  Arrival,before,   1,   0,   0,   0,   1
      24.810,     1,  Arrival, after,   3,   0,   0,   1,   1
      29.504,     3,Finish(2),before,   2,   0,   0,   1,   1
      29.504,     3,Finish(2), after,   2,   0,   0,   1,   0
      39.591,     5,Finish(1),before,   1,   0,   0,   1,   0
      39.591,     5,Finish(1), after,   2,   0,   0,   0,   1
      59.370,     6,Finish(2),before,   1,   0,   0,   0,   1
      59.370,     6,Finish(2), after,   1,   0,   0,   0,   0
      61.908,     4,  Arrival,before,   0,   0,   0,   0,   0
      61.908,     4,  Arrival, after,   2,   0,   0,   1,   0
      80.320,     8,Finish(1),before,   1,   0,   0,   1,   0
      80.320,     8,Finish(1), after,   2,   0,   0,   0,   1
     102.253,     9,Finish(2),before,   1,   0,   0,   0,   1
     102.253,     9,Finish(2), after,   1,   0,   0,   0,   0
     111.804,     7,  Arrival,before,   0,   0,   0,   0,   0
     111.804,     7,  Arrival, after,   2,   0,   0,   1,   0
     126.771,    11,Finish(1),before,   1,   0,   0,   1,   0
     126.771,    11,Finish(1), after,   2,   0,   0,   0,   1
     141.732,    12,Finish(2),before,   1,   0,   0,   0,   1
     141.732,    12,Finish(2), after,   1,   0,   0,   0,   0
     166.163,    10,  Arrival,before,   0,   0,   0,   0,   0
     166.163,    10,  Arrival, after,   2,   0,   0,   1,   0
     181.277,    14,Finish(1),before,   1,   0,   0,   1,   0
     181.277,    14,Finish(1), after,   2,   0,   0,   0,   1
     186.814,    13,  Arrival,before,   1,   0,   0,   0,   1
     186.814,    13,  Arrival, after,   3,   0,   0,   1,   1
     194.895,    15,Finish(2),before,   2,   0,   0,   1,   1
     194.895,    15,Finish(2), after,   2,   0,   0,   1,   0
     210.313,    17,Finish(1),before,   1,   0,   0,   1,   0
