# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:42
# parameter: seed = 1896569
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       7.545,     2,Finish(1),before,   1,   0,   0,   1,   0
       7.545,     2,Finish(1), after,   2,   0,   0,   0,   1
      20.919,     1,  Arrival,before,   1,   0,   0,   0,   1
      20.919,     1,  Arrival, after,   3,   0,   0,   1,   1
      25.122,     3,Finish(2),before,   2,   0,   0,   1,   1
      25.122,     3,Finish(2), after,   2,   0,   0,   1,   0
      29.107,     5,Finish(1),before,   1,   0,   0,   1,   0
      29.107,     5,Finish(1), after,   2,   0,   0,   0,   1
      46.443,     6,Finish(2),before,   1,   0,   0,   0,   1
      46.443,     6,Finish(2), after,   1,   0,   0,   0,   0
      56.333,     4,  Arrival,before,   0,   0,   0,   0,   0
      56.333,     4,  Arrival, after,   2,   0,   0,   1,   0
      69.830,     8,Finish(1),before,   1,   0,   0,   1,   0
      69.830,     8,Finish(1), after,   2,   0,   0,   0,   1
      82.030,     9,Finish(2),before,   1,   0,   0,   0,   1
      82.030,     9,Finish(2), after,   1,   0,   0,   0,   0
     108.259,     7,  Arrival,before,   0,   0,   0,   0,   0
     108.259,     7,  Arrival, after,   2,   0,   0,   1,   0
     109.761,    11,Finish(1),before,   1,   0,   0,   1,   0
     109.761,    11,Finish(1), after,   2,   0,   0,   0,   1
     124.410,    12,Finish(2),before,   1,   0,   0,   0,   1
     124.410,    12,Finish(2), after,   1,   0,   0,   0,   0
     145.600,    10,  Arrival,before,   0,   0,   0,   0,   0
     145.600,    10,  Arrival, after,   2,   0,   0,   1,   0
     166.601,    14,Finish(1),before,   1,   0,   0,   1,   0
     166.601,    14,Finish(1), after,   2,   0,   0,   0,   1
     182.018,    15,Finish(2),before,   1,   0,   0,   0,   1
     182.018,    15,Finish(2), after,   1,   0,   0,   0,   0
     182.395,    13,  Arrival,before,   0,   0,   0,   0,   0
     182.395,    13,  Arrival, after,   2,   0,   0,   1,   0
     189.433,    17,Finish(1),before,   1,   0,   0,   1,   0
