# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896619
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.415,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.415,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.008,     3,Finish(2),before,   1,   0,   0,   0,   1
      19.008,     3,Finish(2), after,   1,   0,   0,   0,   0
      45.231,     1,  Arrival,before,   0,   0,   0,   0,   0
      45.231,     1,  Arrival, after,   2,   0,   0,   1,   0
      47.349,     5,Finish(1),before,   1,   0,   0,   1,   0
      47.349,     5,Finish(1), after,   2,   0,   0,   0,   1
      59.250,     4,  Arrival,before,   1,   0,   0,   0,   1
      59.250,     4,  Arrival, after,   3,   0,   0,   1,   1
      61.439,     8,Finish(1),before,   2,   0,   0,   1,   1
      61.439,     8,Finish(1), after,   2,   0,   1,   0,   1
      67.423,     6,Finish(2),before,   1,   0,   1,   0,   1
      67.423,     6,Finish(2), after,   2,   0,   0,   0,   1
      81.636,     9,Finish(2),before,   1,   0,   0,   0,   1
      81.636,     9,Finish(2), after,   1,   0,   0,   0,   0
      84.124,     7,  Arrival,before,   0,   0,   0,   0,   0
      84.124,     7,  Arrival, after,   2,   0,   0,   1,   0
      98.537,    11,Finish(1),before,   1,   0,   0,   1,   0
      98.537,    11,Finish(1), after,   2,   0,   0,   0,   1
     117.414,    12,Finish(2),before,   1,   0,   0,   0,   1
     117.414,    12,Finish(2), after,   1,   0,   0,   0,   0
     120.959,    10,  Arrival,before,   0,   0,   0,   0,   0
     120.959,    10,  Arrival, after,   2,   0,   0,   1,   0
     127.924,    14,Finish(1),before,   1,   0,   0,   1,   0
     127.924,    14,Finish(1), after,   2,   0,   0,   0,   1
     144.753,    15,Finish(2),before,   1,   0,   0,   0,   1
     144.753,    15,Finish(2), after,   1,   0,   0,   0,   0
     159.019,    13,  Arrival,before,   0,   0,   0,   0,   0
     159.019,    13,  Arrival, after,   2,   0,   0,   1,   0
     167.769,    17,Finish(1),before,   1,   0,   0,   1,   0
