# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:35
# parameter: seed = 1896451
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       3.366,     2,Finish(1),before,   1,   0,   0,   1,   0
       3.366,     2,Finish(1), after,   2,   0,   0,   0,   1
      16.464,     3,Finish(2),before,   1,   0,   0,   0,   1
      16.464,     3,Finish(2), after,   1,   0,   0,   0,   0
      19.225,     1,  Arrival,before,   0,   0,   0,   0,   0
      19.225,     1,  Arrival, after,   2,   0,   0,   1,   0
      30.165,     5,Finish(1),before,   1,   0,   0,   1,   0
      30.165,     5,Finish(1), after,   2,   0,   0,   0,   1
      51.521,     6,Finish(2),before,   1,   0,   0,   0,   1
      51.521,     6,Finish(2), after,   1,   0,   0,   0,   0
      68.650,     4,  Arrival,before,   0,   0,   0,   0,   0
      68.650,     4,  Arrival, after,   2,   0,   0,   1,   0
      86.496,     7,  Arrival,before,   1,   0,   0,   1,   0
      86.496,     7,  Arrival, after,   2,   1,   0,   1,   0
     103.051,     9,  Arrival,before,   1,   1,   0,   1,   0
     103.051,     9,  Arrival, after,   2,   2,   0,   1,   0
     116.625,    10,  Arrival,before,   1,   2,   0,   1,   0
     116.625,    10,  Arrival, after,   2,   3,   0,   1,   0
     122.754,     8,Finish(1),before,   1,   3,   0,   1,   0
     122.754,     8,Finish(1), after,   3,   2,   0,   1,   1
     143.150,    13,Finish(2),before,   2,   2,   0,   1,   1
     143.150,    13,Finish(2), after,   2,   2,   0,   1,   0
     145.011,    12,Finish(1),before,   1,   2,   0,   1,   0
     145.011,    12,Finish(1), after,   3,   1,   0,   1,   1
     146.109,    14,Finish(1),before,   2,   1,   0,   1,   1
     146.109,    14,Finish(1), after,   3,   0,   1,   1,   1
     147.399,    16,Finish(1),before,   2,   0,   1,   1,   1
     147.399,    16,Finish(1), after,   2,   0,   2,   0,   1
     165.912,    15,Finish(2),before,   1,   0,   2,   0,   1
     165.912,    15,Finish(2), after,   2,   0,   1,   0,   1
     174.208,    11,  Arrival,before,   1,   0,   1,   0,   1
